Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
negative regulation of hydrogen peroxide-induced cell death (GO:1903206),1/13,0.04643802536608,0.18646107895082503,0,0,23.04976851851852,70.7544140609547,RACK1
positive regulation of nuclear-transcribed mRNA poly(A) tail shortening (GO:0060213),1/13,0.04643802536608,0.18646107895082503,0,0,23.04976851851852,70.7544140609547,PABPC1
positive regulation of purine nucleotide biosynthetic process (GO:1900373),1/13,0.04643802536608,0.18646107895082503,0,0,23.04976851851852,70.7544140609547,TMSB4X
DNA replication-independent nucleosome organization (GO:0034724),1/13,0.04643802536608,0.18646107895082503,0,0,23.04976851851852,70.7544140609547,H3-3A
positive regulation of intracellular signal transduction (GO:1902533),5/546,0.04920317641323806,0.19166665099372313,0,0,2.634826573882788,7.935563024535349,RPL23;RACK1;RPS3;RPS20;RPL37
regulation of trophoblast cell migration (GO:1901163),1/14,0.04992078172269975,0.19166665099372313,0,0,21.275641025641026,63.76985958511893,ARHGDIB
regulation of gastrulation (GO:0010470),1/14,0.04992078172269975,0.19166665099372313,0,0,21.275641025641026,63.76985958511893,RACK1
"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000463)",1/14,0.04992078172269975,0.19166665099372313,0,0,21.275641025641026,63.76985958511893,RPL7
positive regulation of T cell receptor signaling pathway (GO:0050862),1/14,0.04992078172269975,0.19166665099372313,0,0,21.275641025641026,63.76985958511893,RPS3
cytoplasmic sequestering of transcription factor (GO:0042994),1/14,0.04992078172269975,0.19166665099372313,0,0,21.275641025641026,63.76985958511893,TMSB4X
negative regulation of programmed cell death (GO:0043069),4/381,0.050620312852941496,0.19169569568287678,0,0,3.0061892130857646,8.968671943212227,RPL10;CFL1;RPS3A;RPS27A
establishment of spindle localization (GO:0051293),1/15,0.05339099174661933,0.19169569568287678,0,0,19.754960317460316,57.88427080418689,CFL1
positive regulation of chromatin organization (GO:1905269),1/15,0.05339099174661933,0.19169569568287678,0,0,19.754960317460316,57.88427080418689,H3-3A
positive regulation of endothelial cell chemotaxis (GO:2001028),1/15,0.05339099174661933,0.19169569568287678,0,0,19.754960317460316,57.88427080418689,TMSB4X
regulation of endothelial cell chemotaxis (GO:2001026),1/15,0.05339099174661933,0.19169569568287678,0,0,19.754960317460316,57.88427080418689,TMSB4X
"positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900153)",1/15,0.05339099174661933,0.19169569568287678,0,0,19.754960317460316,57.88427080418689,PABPC1
"regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900151)",1/15,0.05339099174661933,0.19169569568287678,0,0,19.754960317460316,57.88427080418689,PABPC1
regulation of nuclear-transcribed mRNA poly(A) tail shortening (GO:0060211),1/15,0.05339099174661933,0.19169569568287678,0,0,19.754960317460316,57.88427080418689,PABPC1
protein localization to cell-cell junction (GO:0150105),1/15,0.05339099174661933,0.19169569568287678,0,0,19.754960317460316,57.88427080418689,ACTB
regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434),2/102,0.05357275145510054,0.19169569568287678,0,0,5.585070422535211,16.34590775388441,RPL11;RACK1
regulation of ATP biosynthetic process (GO:2001169),1/16,0.056848699968537475,0.19544062865000467,0,0,18.437037037037037,52.8656580429068,TMSB4X
negative regulation of immune effector process (GO:0002698),1/16,0.056848699968537475,0.19544062865000467,0,0,18.437037037037037,52.8656580429068,RPS19
regulation of ceramide biosynthetic process (GO:2000303),1/16,0.056848699968537475,0.19544062865000467,0,0,18.437037037037037,52.8656580429068,RACK1
regulation of establishment of cell polarity (GO:2000114),1/16,0.056848699968537475,0.19544062865000467,0,0,18.437037037037037,52.8656580429068,RACK1
negative regulation of transcription regulatory region DNA binding (GO:2000678),1/16,0.056848699968537475,0.19544062865000467,0,0,18.437037037037037,52.8656580429068,TMSB4X
regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902229),1/16,0.056848699968537475,0.19544062865000467,0,0,18.437037037037037,52.8656580429068,RPS3
chromosome organization (GO:0051276),2/106,0.05734735211464239,0.19587472215780455,0,0,5.369176598049838,15.348481819745821,RPS27A;H3-3A
membrane organization (GO:0061024),3/242,0.05870440261609241,0.19921623081332004,0,0,3.530424387328153,10.009602392192482,RPS27A;IL7R;ACTB
negative regulation of phagocytosis (GO:0050765),1/17,0.06029395078422422,0.2032988340544996,0,0,17.283854166666668,48.54211057952261,RACK1
negative regulation of interleukin-8 production (GO:0032717),1/18,0.06372678840915502,0.21156941109663027,0,0,16.266339869281047,44.783677915691136,TMSB4X
regulation of establishment or maintenance of cell polarity (GO:0032878),1/18,0.06372678840915502,0.21156941109663027,0,0,16.266339869281047,44.783677915691136,RACK1
positive regulation of cellular component organization (GO:0051130),2/114,0.0651638680782169,0.21156941109663027,0,0,4.9836519114688125,13.609606491431535,RACK1;RPS3
interleukin-7-mediated signaling pathway (GO:0038111),1/19,0.06714725693918218,0.21156941109663027,0,0,15.361882716049383,41.49040525939519,IL7R
negative regulation of RNA metabolic process (GO:0051253),1/19,0.06714725693918218,0.21156941109663027,0,0,15.361882716049383,41.49040525939519,RPS13
negative regulation of RNA splicing (GO:0033119),1/19,0.06714725693918218,0.21156941109663027,0,0,15.361882716049383,41.49040525939519,RPS13
cellular response to interleukin-7 (GO:0098761),1/19,0.06714725693918218,0.21156941109663027,0,0,15.361882716049383,41.49040525939519,IL7R
NLS-bearing protein import into nucleus (GO:0006607),1/19,0.06714725693918218,0.21156941109663027,0,0,15.361882716049383,41.49040525939519,RANBP2
vesicle transport along actin filament (GO:0030050),1/19,0.06714725693918218,0.21156941109663027,0,0,15.361882716049383,41.49040525939519,MYO7B
endoplasmic reticulum mannose trimming (GO:1904380),1/19,0.06714725693918218,0.21156941109663027,0,0,15.361882716049383,41.49040525939519,RPS27A
regulation of protein-containing complex assembly (GO:0043254),2/116,0.06717127690710505,0.21156941109663027,0,0,4.895725228564369,13.220952732952417,RACK1;RPS3
positive regulation of protein-containing complex assembly (GO:0031334),2/118,0.06919918988758013,0.21576825901771687,0,0,4.810830500242837,12.848603124765257,RACK1;RPS3
positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280),2/119,0.07022071157453855,0.21576825901771687,0,0,4.76947153003491,12.668250444349496,RACK1;RPS3
positive regulation of activated T cell proliferation (GO:0042104),1/20,0.07055540028716217,0.21576825901771687,0,0,14.552631578947368,38.5842224505161,RPS3
protein-DNA complex disassembly (GO:0032986),1/20,0.07055540028716217,0.21576825901771687,0,0,14.552631578947368,38.5842224505161,RPL23
regulation of protein localization to cell periphery (GO:1904375),1/20,0.07055540028716217,0.21576825901771687,0,0,14.552631578947368,38.5842224505161,ACTB
regulation of mRNA catabolic process (GO:0061013),2/122,0.073314949583703,0.21610202186769173,0,0,4.649530516431925,12.149180185807896,PABPC1;RPS27A
positive regulation of antigen receptor-mediated signaling pathway (GO:0050857),1/21,0.07395126223609223,0.21610202186769173,0,0,13.824305555555556,36.00331664229168,RPS3
actin filament-based transport (GO:0099515),1/21,0.07395126223609223,0.21610202186769173,0,0,13.824305555555556,36.00331664229168,MYO7B
error-prone translesion synthesis (GO:0042276),1/21,0.07395126223609223,0.21610202186769173,0,0,13.824305555555556,36.00331664229168,RPS27A
negative regulation of peptidyl-serine phosphorylation (GO:0033137),1/21,0.07395126223609223,0.21610202186769173,0,0,13.824305555555556,36.00331664229168,RACK1
innate immune response in mucosa (GO:0002227),1/21,0.07395126223609223,0.21610202186769173,0,0,13.824305555555556,36.00331664229168,RPL39
negative regulation of reproductive process (GO:2000242),1/21,0.07395126223609223,0.21610202186769173,0,0,13.824305555555556,36.00331664229168,ARHGDIB
stress granule assembly (GO:0034063),1/21,0.07395126223609223,0.21610202186769173,0,0,13.824305555555556,36.00331664229168,RPS23
regulation of intracellular signal transduction (GO:1902531),4/437,0.075637862453109,0.21974923813598418,0,0,2.609900592428959,6.738236899832287,RPL5;TMSB4X;ARHGDIB;RPL11
cytokine-mediated signaling pathway (GO:0019221),5/621,0.07640735752724725,0.21974923813598418,0,0,2.305075439266616,5.927907841684327,TMSB4X;RPLP0;CFL1;RPS27A;IL7R
protein targeting (GO:0006605),2/125,0.07645268170890704,0.21974923813598418,0,0,4.5354402839803045,11.660994632947268,NACA;RPL11
error-free translesion synthesis (GO:0070987),1/22,0.07733488642276296,0.21988189328850438,0,0,13.165343915343914,33.69814742858341,RPS27A
"nucleotide-excision repair, DNA duplex unwinding (GO:0000717)",1/22,0.07733488642276296,0.21988189328850438,0,0,13.165343915343914,33.69814742858341,RPS27A
positive regulation of JUN kinase activity (GO:0043507),1/23,0.08070631631088798,0.22580597010386746,0,0,12.566287878787879,31.62857298179009,RPS3
negative regulation of smoothened signaling pathway (GO:0045879),1/23,0.08070631631088798,0.22580597010386746,0,0,12.566287878787879,31.62857298179009,RACK1
"nucleotide-excision repair, DNA damage recognition (GO:0000715)",1/23,0.08070631631088798,0.22580597010386746,0,0,12.566287878787879,31.62857298179009,RPS27A
heterochromatin assembly (GO:0031507),1/24,0.08406559523720614,0.2291114149988105,0,0,12.019323671497585,29.76174313200534,H3-3A
negative regulation of NIK/NF-kappaB signaling (GO:1901223),1/24,0.08406559523720614,0.2291114149988105,0,0,12.019323671497585,29.76174313200534,TMSB4X
"nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway (GO:0035872)",1/24,0.08406559523720614,0.2291114149988105,0,0,12.019323671497585,29.76174313200534,RPS27A
"nucleotide-excision repair, DNA gap filling (GO:0006297)",1/24,0.08406559523720614,0.2291114149988105,0,0,12.019323671497585,29.76174313200534,RPS27A
"protein alpha-1,2-demannosylation (GO:0036508)",1/24,0.08406559523720614,0.2291114149988105,0,0,12.019323671497585,29.76174313200534,RPS27A
positive regulation of programmed cell death (GO:0043068),3/286,0.08688241047547969,0.23339652339253017,0,0,2.974861181221605,7.268179880941477,RPS6;RACK1;RPS27A
negative regulation of response to endoplasmic reticulum stress (GO:1903573),1/25,0.08741276636564344,0.23339652339253017,0,0,11.517939814814815,28.070531668147478,RACK1
cellular response to hexose stimulus (GO:0071331),1/25,0.08741276636564344,0.23339652339253017,0,0,11.517939814814815,28.070531668147478,RACK1
negative regulation of actin filament polymerization (GO:0030837),1/25,0.08741276636564344,0.23339652339253017,0,0,11.517939814814815,28.070531668147478,TMSB4X
global genome nucleotide-excision repair (GO:0070911),1/26,0.09074787272717313,0.23513980815021218,0,0,11.056666666666667,26.53235403248719,RPS27A
positive regulation of interleukin-2 production (GO:0032743),1/26,0.09074787272717313,0.23513980815021218,0,0,11.056666666666667,26.53235403248719,RPS3
RNA polyadenylation (GO:0043631),1/26,0.09074787272717313,0.23513980815021218,0,0,11.056666666666667,26.53235403248719,PABPC1
positive regulation of microtubule polymerization or depolymerization (GO:0031112),1/26,0.09074787272717313,0.23513980815021218,0,0,11.056666666666667,26.53235403248719,RPS3
TOR signaling (GO:0031929),1/26,0.09074787272717313,0.23513980815021218,0,0,11.056666666666667,26.53235403248719,RPS6
mRNA polyadenylation (GO:0006378),1/26,0.09074787272717313,0.23513980815021218,0,0,11.056666666666667,26.53235403248719,PABPC1
positive regulation of cellular component movement (GO:0051272),1/27,0.09407095720227293,0.23748128984372394,0,0,10.630876068376068,25.12826467235412,RPS19
stress-activated protein kinase signaling cascade (GO:0031098),1/27,0.09407095720227293,0.23748128984372394,0,0,10.630876068376068,25.12826467235412,RPS27A
cytoplasmic pattern recognition receptor signaling pathway (GO:0002753),1/27,0.09407095720227293,0.23748128984372394,0,0,10.630876068376068,25.12826467235412,RPS27A
Ras protein signal transduction (GO:0007265),2/142,0.09499384599585246,0.23748128984372394,0,0,3.9812877263581488,9.371725045177696,ARHGDIB;CFL1
positive regulation of cell population proliferation (GO:0008284),4/474,0.09503674955317065,0.23748128984372394,0,0,2.3998766574159727,5.648089613738546,RPS4X;RPL23;RPS6;IL7R
protein-DNA complex assembly (GO:0065004),2/143,0.0961219327305885,0.23748128984372394,0,0,3.9528518629507543,9.258123611223978,RPS27A;H3-3A
positive regulation of microtubule polymerization (GO:0031116),1/28,0.09738206251623838,0.23748128984372394,0,0,10.236625514403292,23.842260104213242,RPS3
cellular response to epidermal growth factor stimulus (GO:0071364),1/28,0.09738206251623838,0.23748128984372394,0,0,10.236625514403292,23.842260104213242,EEF1A1
nucleotide-binding oligomerization domain containing signaling pathway (GO:0070423),1/28,0.09738206251623838,0.23748128984372394,0,0,10.236625514403292,23.842260104213242,RPS27A
mucosal immune response (GO:0002385),1/28,0.09738206251623838,0.23748128984372394,0,0,10.236625514403292,23.842260104213242,RPL39
protein depolymerization (GO:0051261),1/28,0.09738206251623838,0.23748128984372394,0,0,10.236625514403292,23.842260104213242,CFL1
regulation of postsynapse organization (GO:0099175),1/28,0.09738206251623838,0.23748128984372394,0,0,10.236625514403292,23.842260104213242,CFL1
regulation of gene expression (GO:0010468),7/1079,0.09814900907923414,0.23748128984372394,0,0,1.865459633649932,4.330232600350397,RPL5;RPS7;RPL23;RPL11;RACK1;RPS3;RPL6
regulation of mRNA stability (GO:0043488),2/146,0.0995293176361152,0.23748128984372394,0,0,3.8699139280125197,8.929064126559682,PABPC1;RPS27A
aggrephagy (GO:0035973),1/29,0.10068123124553315,0.23748128984372394,0,0,9.870535714285714,22.660735221252363,RPS27A
regulation of ubiquitin-protein transferase activity (GO:0051438),1/29,0.10068123124553315,0.23748128984372394,0,0,9.870535714285714,22.660735221252363,RPS2
negative regulation of mRNA catabolic process (GO:1902373),1/29,0.10068123124553315,0.23748128984372394,0,0,9.870535714285714,22.660735221252363,PABPC1
"nucleotide-excision repair, preincision complex assembly (GO:0006294)",1/29,0.10068123124553315,0.23748128984372394,0,0,9.870535714285714,22.660735221252363,RPS27A
positive regulation of viral genome replication (GO:0045070),1/29,0.10068123124553315,0.23748128984372394,0,0,9.870535714285714,22.660735221252363,PABPC1
MyD88-dependent toll-like receptor signaling pathway (GO:0002755),1/29,0.10068123124553315,0.23748128984372394,0,0,9.870535714285714,22.660735221252363,RPS27A
negative regulation of apoptotic process (GO:0043066),4/485,0.10122143037890495,0.23768960883617857,0,0,2.3436680827985175,5.368042330774676,RPL10;CFL1;RPS3A;RPS27A
positive regulation of hydrolase activity (GO:0051345),2/149,0.10297050722772698,0.2377714524238666,0,0,3.7903612149084984,8.61667617126367,RACK1;RPS3
"negative regulation of gene expression, epigenetic (GO:0045814)",1/30,0.10396850581271733,0.2377714524238666,0,0,9.529693486590038,21.572055090315498,H3-3A
maintenance of blood-brain barrier (GO:0035633),1/30,0.10396850581271733,0.2377714524238666,0,0,9.529693486590038,21.572055090315498,ACTB
TRIF-dependent toll-like receptor signaling pathway (GO:0035666),1/30,0.10396850581271733,0.2377714524238666,0,0,9.529693486590038,21.572055090315498,RPS27A
morphogenesis of an epithelium (GO:0002009),1/30,0.10396850581271733,0.2377714524238666,0,0,9.529693486590038,21.572055090315498,ACTB
regulation of protein localization to membrane (GO:1905475),1/30,0.10396850581271733,0.2377714524238666,0,0,9.529693486590038,21.572055090315498,ACTB
aminoglycan catabolic process (GO:0006026),1/31,0.10724392850313601,0.24004385698999803,0,0,9.211574074074074,20.566214716689423,CHI3L2
negative regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032435),1/31,0.10724392850313601,0.24004385698999803,0,0,9.211574074074074,20.566214716689423,RPL11
negative regulation of response to DNA damage stimulus (GO:2001021),1/31,0.10724392850313601,0.24004385698999803,0,0,9.211574074074074,20.566214716689423,RPS3
positive regulation of ubiquitin-protein transferase activity (GO:0051443),1/31,0.10724392850313601,0.24004385698999803,0,0,9.211574074074074,20.566214716689423,RPS2
MyD88-independent toll-like receptor signaling pathway (GO:0002756),1/31,0.10724392850313601,0.24004385698999803,0,0,9.211574074074074,20.566214716689423,RPS27A
positive regulation of NF-kappaB transcription factor activity (GO:0051092),2/155,0.10994984918567059,0.24019407768571402,0,0,3.6406149314185767,8.037498201583205,RPS3;RPS27A
regulation of cell morphogenesis (GO:0022604),1/32,0.11050754144475816,0.24019407768571402,0,0,8.913978494623656,19.634566488548145,CFL1
regulation of cellular amide metabolic process (GO:0034248),1/32,0.11050754144475816,0.24019407768571402,0,0,8.913978494623656,19.634566488548145,RPL10
positive regulation of immune effector process (GO:0002699),1/32,0.11050754144475816,0.24019407768571402,0,0,8.913978494623656,19.634566488548145,RPS19
regulation of dendritic spine morphogenesis (GO:0061001),1/32,0.11050754144475816,0.24019407768571402,0,0,8.913978494623656,19.634566488548145,CFL1
cellular response to glucose stimulus (GO:0071333),1/32,0.11050754144475816,0.24019407768571402,0,0,8.913978494623656,19.634566488548145,RACK1
positive regulation of receptor signaling pathway via STAT (GO:1904894),1/32,0.11050754144475816,0.24019407768571402,0,0,8.913978494623656,19.634566488548145,IL7R
cellular response to growth factor stimulus (GO:0071363),2/158,0.11348582495380964,0.24423443826940036,0,0,3.570061394005056,7.768729702384903,EEF1A1;RACK1
positive regulation of ATP metabolic process (GO:1903580),1/33,0.1137593866463937,0.24423443826940036,0,0,8.63498263888889,18.769600161790645,TMSB4X
RNA stabilization (GO:0043489),1/33,0.1137593866463937,0.24423443826940036,0,0,8.63498263888889,18.769600161790645,PABPC1
regulation of activated T cell proliferation (GO:0046006),1/34,0.11699950591866148,0.24715558278399977,0,0,8.372895622895623,17.964764003409375,RPS3
regulation of transmembrane transport (GO:0034762),1/34,0.11699950591866148,0.24715558278399977,0,0,8.372895622895623,17.964764003409375,ACTB
tRNA export from nucleus (GO:0006409),1/34,0.11699950591866148,0.24715558278399977,0,0,8.372895622895623,17.964764003409375,RANBP2
tRNA-containing ribonucleoprotein complex export from nucleus (GO:0071431),1/34,0.11699950591866148,0.24715558278399977,0,0,8.372895622895623,17.964764003409375,RANBP2
regulation of T cell receptor signaling pathway (GO:0050856),1/35,0.12022794098244914,0.25095197205066766,0,0,8.126225490196079,17.21431840365986,RPS3
cellular response to hydrogen peroxide (GO:0070301),1/35,0.12022794098244914,0.25095197205066766,0,0,8.126225490196079,17.21431840365986,RPS3
regulation of JUN kinase activity (GO:0043506),1/35,0.12022794098244914,0.25095197205066766,0,0,8.126225490196079,17.21431840365986,RPS3
negative regulation of DNA metabolic process (GO:0051053),1/36,0.12344473334823387,0.2516741462836086,0,0,7.893650793650794,16.51321534130612,RPS3
regulation of androgen receptor signaling pathway (GO:0060765),1/36,0.12344473334823387,0.2516741462836086,0,0,7.893650793650794,16.51321534130612,H3-3A
positive regulation of innate immune response (GO:0045089),1/36,0.12344473334823387,0.2516741462836086,0,0,7.893650793650794,16.51321534130612,RPS19
retina homeostasis (GO:0001895),1/36,0.12344473334823387,0.2516741462836086,0,0,7.893650793650794,16.51321534130612,ACTB
regulation of embryonic development (GO:0045995),1/36,0.12344473334823387,0.2516741462836086,0,0,7.893650793650794,16.51321534130612,CFL1
platelet aggregation (GO:0070527),1/36,0.12344473334823387,0.2516741462836086,0,0,7.893650793650794,16.51321534130612,ACTB
regulation of actin cytoskeleton reorganization (GO:2000249),1/37,0.12664992444548392,0.25329984889096785,0,0,7.673996913580247,15.85699852450674,ARHGDIB
regulation of transport (GO:0051049),1/37,0.12664992444548392,0.25329984889096785,0,0,7.673996913580247,15.85699852450674,ACTB
regulation of intracellular steroid hormone receptor signaling pathway (GO:0033143),1/37,0.12664992444548392,0.25329984889096785,0,0,7.673996913580247,15.85699852450674,H3-3A
"nucleotide-excision repair, DNA incision, 5'-to lesion (GO:0006296)",1/37,0.12664992444548392,0.25329984889096785,0,0,7.673996913580247,15.85699852450674,RPS27A
tRNA transport (GO:0051031),1/37,0.12664992444548392,0.25329984889096785,0,0,7.673996913580247,15.85699852450674,RANBP2
regulation of apoptotic signaling pathway (GO:2001233),1/38,0.12984355553611984,0.25579666746067053,0,0,7.466216216216216,15.241720231400874,RPS3
negative regulation of innate immune response (GO:0045824),1/38,0.12984355553611984,0.25579666746067053,0,0,7.466216216216216,15.241720231400874,RPS19
negative regulation of proteasomal protein catabolic process (GO:1901799),1/38,0.12984355553611984,0.25579666746067053,0,0,7.466216216216216,15.241720231400874,RPL11
ncRNA export from nucleus (GO:0097064),1/38,0.12984355553611984,0.25579666746067053,0,0,7.466216216216216,15.241720231400874,RANBP2
regulation of exit from mitosis (GO:0007096),1/39,0.1330256677214299,0.258197421481447,0,0,7.269371345029239,14.663871680193896,RPS27A
"nucleotide-excision repair, DNA incision (GO:0033683)",1/39,0.1330256677214299,0.258197421481447,0,0,7.269371345029239,14.663871680193896,RPS27A
vesicle cytoskeletal trafficking (GO:0099518),1/39,0.1330256677214299,0.258197421481447,0,0,7.269371345029239,14.663871680193896,MYO7B
DNA replication-independent nucleosome assembly (GO:0006336),1/39,0.1330256677214299,0.258197421481447,0,0,7.269371345029239,14.663871680193896,H3-3A
positive regulation of cation channel activity (GO:2001259),1/40,0.13619630195383398,0.260506381191697,0,0,7.082621082621083,14.12032444596875,TMSB4X
bone development (GO:0060348),1/40,0.13619630195383398,0.260506381191697,0,0,7.082621082621083,14.12032444596875,RPL13
negative regulation of protein kinase B signaling (GO:0051898),1/40,0.13619630195383398,0.260506381191697,0,0,7.082621082621083,14.12032444596875,RACK1
regulation of microtubule polymerization (GO:0031113),1/40,0.13619630195383398,0.260506381191697,0,0,7.082621082621083,14.12032444596875,RPS3
supramolecular fiber organization (GO:0097435),3/351,0.13679597493169704,0.26070537251475595,0,0,2.411206896551724,4.796528757053081,MYO7B;RPS27A;H3-3A
regulation of cell development (GO:0060284),1/41,0.1393554990817365,0.26272757174549605,0,0,6.905208333333333,13.60828094132521,RPS19
response to growth factor (GO:0070848),1/41,0.1393554990817365,0.26272757174549605,0,0,6.905208333333333,13.60828094132521,RACK1
JNK cascade (GO:0007254),1/41,0.1393554990817365,0.26272757174549605,0,0,6.905208333333333,13.60828094132521,RPS27A
ATP-dependent chromatin remodeling (GO:0043044),1/42,0.14250329979273732,0.26486479042749056,0,0,6.736449864498645,13.125232380756088,ACTB
regulation of DNA recombination (GO:0000018),1/42,0.14250329979273732,0.26486479042749056,0,0,6.736449864498645,13.125232380756088,IL7R
translesion synthesis (GO:0019985),1/42,0.14250329979273732,0.26486479042749056,0,0,6.736449864498645,13.125232380756088,RPS27A
monocyte chemotaxis (GO:0002548),1/42,0.14250329979273732,0.26486479042749056,0,0,6.736449864498645,13.125232380756088,RPS19
regulation of purine nucleotide metabolic process (GO:1900542),1/43,0.14563974461828222,0.265994811351446,0,0,6.5757275132275135,12.668922941383459,RANBP2
regulation of carbohydrate catabolic process (GO:0043470),1/43,0.14563974461828222,0.265994811351446,0,0,6.5757275132275135,12.668922941383459,RANBP2
cellular glucose homeostasis (GO:0001678),1/43,0.14563974461828222,0.265994811351446,0,0,6.5757275132275135,12.668922941383459,RACK1
substantia nigra development (GO:0021762),1/43,0.14563974461828222,0.265994811351446,0,0,6.5757275132275135,12.668922941383459,ACTB
DNA synthesis involved in DNA repair (GO:0000731),1/43,0.14563974461828222,0.265994811351446,0,0,6.5757275132275135,12.668922941383459,RPS27A
antibacterial humoral response (GO:0019731),1/44,0.14876487394350427,0.26798056059686043,0,0,6.422480620155039,12.237319088031208,RPL39
homotypic cell-cell adhesion (GO:0034109),1/44,0.14876487394350427,0.26798056059686043,0,0,6.422480620155039,12.237319088031208,ACTB
positive regulation of mRNA catabolic process (GO:0061014),1/44,0.14876487394350427,0.26798056059686043,0,0,6.422480620155039,12.237319088031208,PABPC1
mRNA stabilization (GO:0048255),1/44,0.14876487394350427,0.26798056059686043,0,0,6.422480620155039,12.237319088031208,PABPC1
positive regulation of chemotaxis (GO:0050921),1/45,0.15187872804092215,0.2717286086718539,0,0,6.276199494949495,11.828583218714314,TMSB4X
regulation of DNA repair (GO:0006282),1/45,0.15187872804092215,0.2717286086718539,0,0,6.276199494949495,11.828583218714314,RPS3
regulation of DNA metabolic process (GO:0051052),1/46,0.15498134701054317,0.27447874925099564,0,0,6.13641975308642,11.44105094540804,IL7R
postreplication repair (GO:0006301),1/46,0.15498134701054317,0.27447874925099564,0,0,6.13641975308642,11.44105094540804,RPS27A
posttranscriptional regulation of gene expression (GO:0010608),1/46,0.15498134701054317,0.27447874925099564,0,0,6.13641975308642,11.44105094540804,RPL10
cellular response to tumor necrosis factor (GO:0071356),2/194,0.15793011227227205,0.27808119551776683,0,0,2.895393192488263,5.343745410234893,TMSB4X;RPS3
telomere organization (GO:0032200),1/47,0.15807277083614502,0.27808119551776683,0,0,6.002717391304348,11.07321143358293,H3-3A
positive regulation of blood vessel endothelial cell migration (GO:0043536),1/48,0.1611530393681039,0.2797574214773025,0,0,5.874704491725768,10.72369034010183,TMSB4X
positive regulation of DNA repair (GO:0045739),1/48,0.1611530393681039,0.2797574214773025,0,0,5.874704491725768,10.72369034010183,RPS3
regulation of interleukin-2 production (GO:0032663),1/48,0.1611530393681039,0.2797574214773025,0,0,5.874704491725768,10.72369034010183,RPS3
nucleus organization (GO:0006997),1/48,0.1611530393681039,0.2797574214773025,0,0,5.874704491725768,10.72369034010183,RPS19
negative regulation of intracellular signal transduction (GO:1902532),2/198,0.16305775708765646,0.2804573803039609,0,0,2.835728657660247,5.143021556990856,TMSB4X;RACK1
adherens junction organization (GO:0034332),1/49,0.16422219226923945,0.2804573803039609,0,0,5.752025462962963,10.391234958525118,ACTB
response to glucose (GO:0009749),1/49,0.16422219226923945,0.2804573803039609,0,0,5.752025462962963,10.391234958525118,RACK1
response to hydrogen peroxide (GO:0042542),1/49,0.16422219226923945,0.2804573803039609,0,0,5.752025462962963,10.391234958525118,RPS3
regulation of cellular protein metabolic process (GO:0032268),1/49,0.16422219226923945,0.2804573803039609,0,0,5.752025462962963,10.391234958525118,RPL10
actin polymerization or depolymerization (GO:0008154),1/50,0.1672802691231711,0.2829241850764887,0,0,5.634353741496598,10.074701240888364,CFL1
regulation of cellular component movement (GO:0051270),1/50,0.1672802691231711,0.2829241850764887,0,0,5.634353741496598,10.074701240888364,RPS19
regulation of generation of precursor metabolites and energy (GO:0043467),1/50,0.1672802691231711,0.2829241850764887,0,0,5.634353741496598,10.074701240888364,RANBP2
regulation of smoothened signaling pathway (GO:0008589),1/51,0.17032730933834414,0.28441957051418737,0,0,5.521388888888889,9.773042438478246,RACK1
negative regulation of protein ubiquitination (GO:0031397),1/51,0.17032730933834414,0.28441957051418737,0,0,5.521388888888889,9.773042438478246,RPS3
negative regulation of transport (GO:0051051),1/51,0.17032730933834414,0.28441957051418737,0,0,5.521388888888889,9.773042438478246,RACK1
DNA duplex unwinding (GO:0032508),1/51,0.17032730933834414,0.28441957051418737,0,0,5.521388888888889,9.773042438478246,RPS27A
negative regulation of protein-containing complex assembly (GO:0031333),1/52,0.17336335216475413,0.2867582491781782,0,0,5.412854030501089,9.4852991224055,RPL13A
positive regulation of protein localization to plasma membrane (GO:1903078),1/52,0.17336335216475413,0.2867582491781782,0,0,5.412854030501089,9.4852991224055,RACK1
regulation of intrinsic apoptotic signaling pathway (GO:2001242),1/52,0.17336335216475413,0.2867582491781782,0,0,5.412854030501089,9.4852991224055,RACK1
positive regulation of NIK/NF-kappaB signaling (GO:1901224),1/53,0.1763884367943279,0.29084739107779456,0,0,5.308493589743589,9.210590394266864,RPS3
regulation of cyclin-dependent protein kinase activity (GO:1904029),1/54,0.1794026022045267,0.293974357506483,0,0,5.2080712788259955,8.948106135360762,ACTB
regulation of megakaryocyte differentiation (GO:0045652),1/54,0.1794026022045267,0.293974357506483,0,0,5.2080712788259955,8.948106135360762,H3-3A
protein sumoylation (GO:0016925),1/55,0.18240588726064513,0.29521691292030566,0,0,5.111368312757202,8.697100140634774,RANBP2
