Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
regulation of necroptotic process (GO:0060544),2/23,0.022755569339079254,0.12400574887173774,0,0,9.323432343234323,35.27003509816899,CYLD;YBX3
membrane protein ectodomain proteolysis (GO:0006509),2/23,0.022755569339079254,0.12400574887173774,0,0,9.323432343234323,35.27003509816899,ADAM10;RBMX
negative regulation of G protein-coupled receptor signaling pathway (GO:0045744),2/23,0.022755569339079254,0.12400574887173774,0,0,9.323432343234323,35.27003509816899,STMN1;SNCA
negative regulation of phosphoprotein phosphatase activity (GO:0032515),2/23,0.022755569339079254,0.12400574887173774,0,0,9.323432343234323,35.27003509816899,PPP1R15A;NCKAP1L
"nucleotide-excision repair, DNA damage recognition (GO:0000715)",2/23,0.022755569339079254,0.12400574887173774,0,0,9.323432343234323,35.27003509816899,PARP1;UBB
cellular response to starvation (GO:0009267),5/158,0.023121785128131615,0.1256672088263705,0,0,3.225769369724439,12.151408786603032,XBP1;HSPA5;IFI16;PMAIP1;HNRNPA1
transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),9/404,0.023228855797881243,0.12576785493803147,0,0,2.266913339824732,8.528944047782467,SOCS2;UBASH3B;FLT3;STMN1;GAB1;NCKAP1L;HNRNPA1;RHOA;ACTG1
cellular response to chemokine (GO:1990869),3/60,0.02338582368540263,0.12576785493803147,0,0,5.168630531552762,19.41143941292859,WNK1;DOCK8;RHOA
response to organic cyclic compound (GO:0014070),3/60,0.02338582368540263,0.12576785493803147,0,0,5.168630531552762,19.41143941292859,SOCS2;PMAIP1;CTNNB1
Notch signaling pathway (GO:0007219),3/60,0.02338582368540263,0.12576785493803147,0,0,5.168630531552762,19.41143941292859,ADAM10;YBX1;MIB1
response to lipopolysaccharide (GO:0032496),5/159,0.023681560684290923,0.1270249158170474,0,0,3.2046596619460943,11.995228791911462,XBP1;HMGB2;HMGB1;RHOA;SNCA
"regulation of DNA-templated transcription, initiation (GO:2000142)",3/61,0.02441523562157777,0.1285707653113731,0,0,5.0792588780236745,18.85699203773558,JUN;LEF1;CTNNB1
negative regulation of response to stimulus (GO:0048585),3/61,0.02441523562157777,0.1285707653113731,0,0,5.0792588780236745,18.85699203773558,CDK6;UBASH3B;YBX1
regulation of cell migration (GO:0030334),9/408,0.024551608957264746,0.1285707653113731,0,0,2.243724696356275,8.31743783820524,CD74;SUN2;XBP1;HSPA5;LEF1;ADAM10;TMSB10;RHOA;ACTG1
cellular response to catecholamine stimulus (GO:0071870),2/24,0.024659985733220903,0.1285707653113731,0,0,8.8991899189919,32.94990351773024,ATP2B4;SNCA
response to gamma radiation (GO:0010332),2/24,0.024659985733220903,0.1285707653113731,0,0,8.8991899189919,32.94990351773024,XRCC5;MDM2
negative regulation of NIK/NF-kappaB signaling (GO:1901223),2/24,0.024659985733220903,0.1285707653113731,0,0,8.8991899189919,32.94990351773024,CYLD;ADIPOR1
"nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway (GO:0035872)",2/24,0.024659985733220903,0.1285707653113731,0,0,8.8991899189919,32.94990351773024,CYLD;UBB
"nucleotide-excision repair, DNA gap filling (GO:0006297)",2/24,0.024659985733220903,0.1285707653113731,0,0,8.8991899189919,32.94990351773024,PCNA;UBB
porphyrin-containing compound biosynthetic process (GO:0006779),2/24,0.024659985733220903,0.1285707653113731,0,0,8.8991899189919,32.94990351773024,ALAS2;FECH
positive regulation of viral life cycle (GO:1903902),2/24,0.024659985733220903,0.1285707653113731,0,0,8.8991899189919,32.94990351773024,CD74;HLA-DRB1
"protein alpha-1,2-demannosylation (GO:0036508)",2/24,0.024659985733220903,0.1285707653113731,0,0,8.8991899189919,32.94990351773024,UBB;EDEM1
positive regulation of intracellular signal transduction (GO:1902533),11/546,0.02480369094872389,0.12899178363942956,0,0,2.0519200038739043,7.585461555943227,CD74;TFRC;PRKCB;FLT3;GAB1;PMAIP1;IQGAP1;HMGB1;PIK3AP1;HLA-DRB1;RHOA
positive regulation of cysteine-type endopeptidase activity (GO:2001056),3/62,0.025468813981809085,0.13178181779981518,0,0,4.992916772071844,18.325505206469185,IFI16;PMAIP1;HMGB1
positive regulation of interleukin-1 production (GO:0032732),3/62,0.025468813981809085,0.13178181779981518,0,0,4.992916772071844,18.325505206469185,TMED10;IFI16;HMGB1
positive regulation of multicellular organismal process (GO:0051240),8/345,0.0256173200882392,0.13221634473753682,0,0,2.356809786229032,8.63649785756496,XBP1;TFRC;IFI16;LEF1;CTNNB1;ENO1;ADIPOR1;MACROH2A1
positive regulation of cell motility (GO:2000147),6/221,0.026102374152485376,0.13438131818704155,0,0,2.759830866807611,10.061595440273335,SUN2;XBP1;HSPA5;LEF1;ADAM10;ACTG1
response to endoplasmic reticulum stress (GO:0034976),4/110,0.026269422354702514,0.13438163719126256,0,0,3.7150943396226417,13.520527337779066,PPP1R15A;PPP1R15B;JUN;HSPA5
response to tumor necrosis factor (GO:0034612),4/110,0.026269422354702514,0.13438163719126256,0,0,3.7150943396226417,13.520527337779066,TCL1A;DHX9;ADAM10;YBX3
positive regulation of DNA metabolic process (GO:0051054),3/63,0.02654653629560089,0.13438163719126256,0,0,4.909452736318408,17.815697016356694,PCNA;DHX9;HMGB1
positive regulation of viral process (GO:0048524),3/63,0.02654653629560089,0.13438163719126256,0,0,4.909452736318408,17.815697016356694,DHX9;PABPC1;PPIA
cellular response to hexose stimulus (GO:0071331),2/25,0.026627108198951973,0.13438163719126256,0,0,8.511838140335772,30.86243958452893,XBP1;SOX4
response to dsRNA (GO:0043331),2/25,0.026627108198951973,0.13438163719126256,0,0,8.511838140335772,30.86243958452893,RIOK3;PMAIP1
negative regulation of actin filament polymerization (GO:0030837),2/25,0.026627108198951973,0.13438163719126256,0,0,8.511838140335772,30.86243958452893,SSH2;TMSB10
negative regulation of ion transport (GO:0043271),2/25,0.026627108198951973,0.13438163719126256,0,0,8.511838140335772,30.86243958452893,WNK1;SNCA
regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122),6/224,0.027639328652620917,0.138851752082702,0,0,2.7214345287739783,9.765910177490152,CD74;TFRC;PRKCB;RIOK3;HLA-DRB1;RHOA
antimicrobial humoral immune response mediated by antimicrobial peptide (GO:0061844),3/64,0.027648372303437,0.138851752082702,0,0,4.828725226327379,17.32637594343963,H2BC21;H2BC11;HMGN2
protein-containing complex subunit organization (GO:0043933),4/112,0.027826095863917977,0.13915938742615241,0,0,3.645925925925926,13.05890820323066,CD74;WIPF1;MDM2;NCKAP1L
regulation of MAPK cascade (GO:0043408),5/166,0.027845460636760605,0.13915938742615241,0,0,3.064234214551016,10.973284160281443,CD74;FLT3;IQGAP1;HMGB1;HLA-DRB1
glial cell development (GO:0021782),2/26,0.028655472782532877,0.14104906280224766,0,0,8.156765676567657,28.976182743409304,CDK6;SOX4
global genome nucleotide-excision repair (GO:0070911),2/26,0.028655472782532877,0.14104906280224766,0,0,8.156765676567657,28.976182743409304,UBB;PARP1
mononuclear cell differentiation (GO:1903131),2/26,0.028655472782532877,0.14104906280224766,0,0,8.156765676567657,28.976182743409304,IFI16;FLT3
positive regulation of G1/S transition of mitotic cell cycle (GO:1900087),2/26,0.028655472782532877,0.14104906280224766,0,0,8.156765676567657,28.976182743409304,KMT2E;CCND3
positive regulation of histone methylation (GO:0031062),2/26,0.028655472782532877,0.14104906280224766,0,0,8.156765676567657,28.976182743409304,MYB;CTNNB1
cellular response to type I interferon (GO:0071357),3/65,0.02877428416366009,0.14104906280224766,0,0,4.750601829561868,16.856433163813367,IFI27;IRF1;HLA-E
type I interferon signaling pathway (GO:0060337),3/65,0.02877428416366009,0.14104906280224766,0,0,4.750601829561868,16.856433163813367,IFI27;IRF1;HLA-E
mitotic G1 DNA damage checkpoint signaling (GO:0031571),3/65,0.02877428416366009,0.14104906280224766,0,0,4.750601829561868,16.856433163813367,PCNA;MDM2;SOX4
ubiquitin-dependent protein catabolic process (GO:0006511),8/354,0.029234554146341022,0.14296324927411158,0,0,2.294443789076324,8.104902207567818,XBP1;IFI27;UHRF1;UBE2D3;MDM2;CTNNB1;FBXO7;MIB1
response to lipid (GO:0033993),4/114,0.029436747725301284,0.14326816173192952,0,0,3.5792727272727274,12.618767027453668,SOCS2;HMGB2;CTNNB1;SNCA
positive regulation of cellular component organization (GO:0051130),4/114,0.029436747725301284,0.14326816173192952,0,0,3.5792727272727274,12.618767027453668,PPP1R15A;TCL1A;TFRC;SNCA
cellular response to molecule of bacterial origin (GO:0071219),4/115,0.030262398401348988,0.14693756948901437,0,0,3.546846846846847,12.406335809997756,XBP1;HMGB2;HMGB1;RHOA
cytoplasmic pattern recognition receptor signaling pathway (GO:0002753),2/27,0.0307436386090805,0.14785906362963738,0,0,7.83009900990099,27.264969933974623,CYLD;UBB
positive regulation of gene silencing by miRNA (GO:2000637),2/27,0.0307436386090805,0.14785906362963738,0,0,7.83009900990099,27.264969933974623,DDX6;DHX9
presynaptic endocytosis (GO:0140238),2/27,0.0307436386090805,0.14785906362963738,0,0,7.83009900990099,27.264969933974623,CANX;SNCA
protein export from nucleus (GO:0006611),2/27,0.0307436386090805,0.14785906362963738,0,0,7.83009900990099,27.264969933974623,XPO1;STRADB
positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123),5/171,0.031087527472086735,0.14785906362963738,0,0,2.9711812072410244,10.312817210471591,CD74;TFRC;PRKCB;HLA-DRB1;RHOA
regulation of viral genome replication (GO:0045069),3/67,0.031098147439395204,0.14785906362963738,0,0,4.601679104477612,15.970619847210095,IFI16;PABPC1;PPIA
negative regulation of cellular process (GO:0048523),11/566,0.031099192285217913,0.14785906362963738,0,0,1.9759230733323998,6.857586121332378,BNIP3L;CDK6;FTH1;IRF1;ARHGDIB;FHL1;CTNNB1;ADAM10;CD9;ENO1;SOX4
regulation of protein-containing complex assembly (GO:0043254),4/116,0.031101638079245344,0.14785906362963738,0,0,3.515,12.198789186237212,TCL1A;TFRC;HSPA5;RIOK3
positive regulation of angiogenesis (GO:0045766),4/116,0.031101638079245344,0.14785906362963738,0,0,3.515,12.198789186237212,XBP1;PKM;PRKCB;GAB1
regulation of myeloid cell differentiation (GO:0045637),3/68,0.03229598716730943,0.15316362346378828,0,0,4.530654420206659,15.552886188013064,KMT2E;CDK6;PRKCB
positive regulation of protein-containing complex assembly (GO:0031334),4/118,0.03282098714526482,0.15316362346378828,0,0,3.452982456140351,11.797760670429339,TCL1A;TFRC;PARP1;SNCA
cellular response to epidermal growth factor stimulus (GO:0071364),2/28,0.032890187566650485,0.15316362346378828,0,0,7.528560548362528,25.706879173013117,EEF1A1;IQGAP1
regulation of immunoglobulin production (GO:0002637),2/28,0.032890187566650485,0.15316362346378828,0,0,7.528560548362528,25.706879173013117,XBP1;HLA-E
regulation of sodium ion transmembrane transport (GO:1902305),2/28,0.032890187566650485,0.15316362346378828,0,0,7.528560548362528,25.706879173013117,ATP2B4;UTRN
response to interferon-beta (GO:0035456),2/28,0.032890187566650485,0.15316362346378828,0,0,7.528560548362528,25.706879173013117,IFI16;IRF1
mucosal immune response (GO:0002385),2/28,0.032890187566650485,0.15316362346378828,0,0,7.528560548362528,25.706879173013117,H2BC21;H2BC11
negative regulation of oxidative stress-induced cell death (GO:1903202),2/28,0.032890187566650485,0.15316362346378828,0,0,7.528560548362528,25.706879173013117,FBXO7;PPIA
nucleotide-binding oligomerization domain containing signaling pathway (GO:0070423),2/28,0.032890187566650485,0.15316362346378828,0,0,7.528560548362528,25.706879173013117,CYLD;UBB
cellular response to decreased oxygen levels (GO:0036294),3/69,0.03351767977029721,0.15573180464702716,0,0,4.4617819990954315,15.150793826274809,BNIP3L;MDM2;PMAIP1
defense response to bacterium (GO:0042742),5/176,0.03455742474013089,0.15965113823167532,0,0,2.8835698962649503,9.703595793123066,H2BC21;H2BC11;HMGB2;GBP4;HLA-E
cellular response to lipopolysaccharide (GO:0071222),4/120,0.03459497578080226,0.15965113823167532,0,0,3.393103448275862,11.41455885190288,XBP1;HMGB2;HMGB1;RHOA
cytoskeleton organization (GO:0007010),4/120,0.03459497578080226,0.15965113823167532,0,0,3.393103448275862,11.41455885190288,DPYSL2;ANK1;SYNE3;RHOA
beta-catenin-TCF complex assembly (GO:1904837),2/29,0.035093724013126076,0.15979342333976743,0,0,7.24935826916025,24.283414387731682,LEF1;CTNNB1
mismatch repair (GO:0006298),2/29,0.035093724013126076,0.15979342333976743,0,0,7.24935826916025,24.283414387731682,MSH6;PCNA
negative regulation of interferon-gamma production (GO:0032689),2/29,0.035093724013126076,0.15979342333976743,0,0,7.24935826916025,24.283414387731682,HMGB1;HLA-DRB1
negative regulation of transferase activity (GO:0051348),2/29,0.035093724013126076,0.15979342333976743,0,0,7.24935826916025,24.283414387731682,EIF4A2;HNRNPU
"nucleotide-excision repair, preincision complex assembly (GO:0006294)",2/29,0.035093724013126076,0.15979342333976743,0,0,7.24935826916025,24.283414387731682,UBB;PARP1
positive regulation of extrinsic apoptotic signaling pathway (GO:2001238),2/29,0.035093724013126076,0.15979342333976743,0,0,7.24935826916025,24.283414387731682,CYLD;PMAIP1
regulation of mitotic cell cycle (GO:0007346),5/178,0.03600994993838301,0.1633412333148582,0,0,2.84994335841055,9.47309770150218,CYLD;MDM2;HNRNPU;HECA;IQGAP1
Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096),3/71,0.036032326724409904,0.1633412333148582,0,0,4.330114135206322,14.390436222542569,WIPF1;NCKAP1L;ACTG1
cell junction organization (GO:0034330),3/72,0.03732511690788735,0.16602177819056352,0,0,4.267142548128921,14.030743635020325,RHOA;ACTG1;SNCA
Fc-gamma receptor signaling pathway (GO:0038094),3/72,0.03732511690788735,0.16602177819056352,0,0,4.267142548128921,14.030743635020325,WIPF1;NCKAP1L;ACTG1
negative regulation of supramolecular fiber organization (GO:1902904),3/72,0.03732511690788735,0.16602177819056352,0,0,4.267142548128921,14.030743635020325,STMN1;SSH2;SNCA
positive regulation of protein secretion (GO:0050714),3/72,0.03732511690788735,0.16602177819056352,0,0,4.267142548128921,14.030743635020325,TMED10;PPIA;SOX4
positive regulation of secretion by cell (GO:1903532),3/72,0.03732511690788735,0.16602177819056352,0,0,4.267142548128921,14.030743635020325,TMED10;PPIA;SNCA
regulation of cation transmembrane transport (GO:1904062),2/30,0.037352874448926196,0.16602177819056352,0,0,6.99009900990099,22.97886989951578,WNK1;ATP2B4
TRIF-dependent toll-like receptor signaling pathway (GO:0035666),2/30,0.037352874448926196,0.16602177819056352,0,0,6.99009900990099,22.97886989951578,UBB;UBE2D3
positive regulation of DNA recombination (GO:0045911),2/30,0.037352874448926196,0.16602177819056352,0,0,6.99009900990099,22.97886989951578,TFRC;PARP1
positive regulation of phosphate metabolic process (GO:0045937),2/30,0.037352874448926196,0.16602177819056352,0,0,6.99009900990099,22.97886989951578,NCKAP1L;SNCA
ubiquitin-dependent ERAD pathway (GO:0030433),3/73,0.03864143201371329,0.17100711489438128,0,0,4.205970149253731,13.683830345638446,HSPA5;EDEM1;STT3B
negative regulation of cell adhesion (GO:0007162),3/73,0.03864143201371329,0.17100711489438128,0,0,4.205970149253731,13.683830345638446,ARHGDIB;ADAM10;RHOA
negative regulation of cytokine production (GO:0001818),5/182,0.03902671624324272,0.1723399603069059,0,0,2.7849700479800132,9.033074957230793,CYLD;LEF1;NCKAP1L;HMGB1;HLA-DRB1
regulation of cellular pH (GO:0030641),2/31,0.03966628721748877,0.173562346875092,0,0,6.748719699556163,21.77983021931005,CA2;SLC4A1
regulation of cellular senescence (GO:2000772),2/31,0.03966628721748877,0.173562346875092,0,0,6.748719699556163,21.77983021931005,CDK6;YBX1
MyD88-independent toll-like receptor signaling pathway (GO:0002756),2/31,0.03966628721748877,0.173562346875092,0,0,6.748719699556163,21.77983021931005,UBB;UBE2D3
negative regulation of response to DNA damage stimulus (GO:2001021),2/31,0.03966628721748877,0.173562346875092,0,0,6.748719699556163,21.77983021931005,CD74;MDM2
proteolysis involved in cellular protein catabolic process (GO:0051603),3/74,0.03998117507322763,0.173562346875092,0,0,4.14652091654404,13.349087843731935,UBB;MDM2;PMAIP1
"DNA damage response, signal transduction by p53 class mediator (GO:0030330)",3/74,0.03998117507322763,0.173562346875092,0,0,4.14652091654404,13.349087843731935,PCNA;MDM2;SOX4
regulation of stress fiber assembly (GO:0051492),3/74,0.03998117507322763,0.173562346875092,0,0,4.14652091654404,13.349087843731935,STMN1;RHOA;ACTG1
Fc receptor mediated stimulatory signaling pathway (GO:0002431),3/74,0.03998117507322763,0.173562346875092,0,0,4.14652091654404,13.349087843731935,WIPF1;NCKAP1L;ACTG1
positive regulation of DNA-binding transcription factor activity (GO:0051091),6/246,0.04075078409593243,0.17652929516398636,0,0,2.4691919191919194,7.902106003711778,TFRC;UBB;PRKCB;DHX9;CTNNB1;PPIA
nucleic acid phosphodiester bond hydrolysis (GO:0090305),3/75,0.041344243493989505,0.1778861951833347,0,0,4.088723051409619,13.025944181810136,PCNA;PARP1;UBB
endoplasmic reticulum to Golgi vesicle-mediated transport (GO:0006888),5/185,0.04138766450308569,0.1778861951833347,0,0,2.7381351200446677,8.72033716165545,TMED10;ANK1;SPTAN1;SPTB;ERGIC1
regulation of cellular amide metabolic process (GO:0034248),2/32,0.04203263221939841,0.1778861951833347,0,0,6.523432343234323,20.674772867416195,RBM3;TMED10
cellular response to glucose stimulus (GO:0071333),2/32,0.04203263221939841,0.1778861951833347,0,0,6.523432343234323,20.674772867416195,XBP1;SOX4
establishment or maintenance of epithelial cell apical/basal polarity (GO:0045197),2/32,0.04203263221939841,0.1778861951833347,0,0,6.523432343234323,20.674772867416195,ANK1;RHOA
superoxide metabolic process (GO:0006801),2/32,0.04203263221939841,0.1778861951833347,0,0,6.523432343234323,20.674772867416195,PRDX2;PRDX1
negative regulation of microtubule polymerization or depolymerization (GO:0031111),2/32,0.04203263221939841,0.1778861951833347,0,0,6.523432343234323,20.674772867416195,STMN1;SNCA
microtubule cytoskeleton organization involved in mitosis (GO:1902850),4/128,0.04223959942843081,0.1778861951833347,0,0,3.1729032258064516,10.040325838847325,RANBP2;SUN2;XPO1;STMN1
regulation of epithelial to mesenchymal transition (GO:0010717),3/76,0.0427305292274579,0.1778861951833347,0,0,4.032508689429564,12.713861325901654,LEF1;CTNNB1;ADIPOR1
cellular response to hormone stimulus (GO:0032870),3/76,0.0427305292274579,0.1778861951833347,0,0,4.032508689429564,12.713861325901654,SOCS2;XBP1;NCOA4
regulation of RNA splicing (GO:0043484),3/76,0.0427305292274579,0.1778861951833347,0,0,4.032508689429564,12.713861325901654,RBM38;HNRNPK;MBNL3
RNA transport (GO:0050658),3/76,0.0427305292274579,0.1778861951833347,0,0,4.032508689429564,12.713861325901654,YBX1;SRSF5;HNRNPA1
cellular response to insulin stimulus (GO:0032869),4/129,0.043257011653179786,0.1778861951833347,0,0,3.14736,9.884586036445207,XBP1;PKM;PARP1;GAB1
cellular response to UV (GO:0034644),3/77,0.044139918940891816,0.1778861951833347,0,0,3.9778136345300523,12.412332729455924,PCNA;MME;PARP1
positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068),3/77,0.044139918940891816,0.1778861951833347,0,0,3.9778136345300523,12.412332729455924,FLT3;GAB1;PIK3AP1
positive regulation of tumor necrosis factor production (GO:0032760),3/77,0.044139918940891816,0.1778861951833347,0,0,3.9778136345300523,12.412332729455924,DHX9;HMGB1;HLA-E
antigen processing and presentation of peptide antigen via MHC class I (GO:0002474),2/33,0.04445060060490756,0.1778861951833347,0,0,6.31267965506228,19.653750416678832,CANX;HLA-E
regulation of histone acetylation (GO:0035065),2/33,0.04445060060490756,0.1778861951833347,0,0,6.31267965506228,19.653750416678832,SET;SNCA
exonucleolytic catabolism of deadenylated mRNA (GO:0043928),2/33,0.04445060060490756,0.1778861951833347,0,0,6.31267965506228,19.653750416678832,DDX6;DCP2
regulation of sprouting angiogenesis (GO:1903670),2/33,0.04445060060490756,0.1778861951833347,0,0,6.31267965506228,19.653750416678832,PKM;GLUL
signal transduction by p53 class mediator (GO:0072331),2/33,0.04445060060490756,0.1778861951833347,0,0,6.31267965506228,19.653750416678832,IFI16;PMAIP1
neuron projection extension (GO:1990138),2/33,0.04445060060490756,0.1778861951833347,0,0,6.31267965506228,19.653750416678832,CTNNB1;IQGAP1
cellular response to hypoxia (GO:0071456),4/131,0.04533305026575484,0.1778861951833347,0,0,3.09748031496063,9.582733473527458,BNIP3L;UBB;MDM2;PMAIP1
B cell receptor signaling pathway (GO:0050853),2/34,0.04691890447308999,0.1778861951833347,0,0,6.11509900990099,18.708134009682176,PRKCB;NCKAP1L
regulation of glucose metabolic process (GO:0010906),2/34,0.04691890447308999,0.1778861951833347,0,0,6.11509900990099,18.708134009682176,PMAIP1;ADIPOR1
central nervous system neuron differentiation (GO:0021953),2/34,0.04691890447308999,0.1778861951833347,0,0,6.11509900990099,18.708134009682176,CTNNB1;SOX4
regulation of transmembrane transport (GO:0034762),2/34,0.04691890447308999,0.1778861951833347,0,0,6.11509900990099,18.708134009682176,PRKCB;SNCA
synaptic vesicle recycling (GO:0036465),2/34,0.04691890447308999,0.1778861951833347,0,0,6.11509900990099,18.708134009682176,CANX;SNCA
positive regulation of telomerase activity (GO:0051973),2/34,0.04691890447308999,0.1778861951833347,0,0,6.11509900990099,18.708134009682176,XRCC5;CTNNB1
protein destabilization (GO:0031648),2/34,0.04691890447308999,0.1778861951833347,0,0,6.11509900990099,18.708134009682176,MDM2;SNCA
regulation of ion transport (GO:0043269),3/79,0.047027531563970534,0.1778861951833347,0,0,3.8727415553809896,11.839056409366725,CA2;WNK1;SNCA
negative regulation of gene expression (GO:0010629),7/322,0.04760589258082821,0.1778861951833347,0,0,2.197518330513254,6.691001025616005,DDX6;NCL;ATP2B4;ADAM10;YBX1;MACROH2A1;DCP2
regulation of NIK/NF-kappaB signaling (GO:1901222),3/80,0.0485055028998339,0.1778861951833347,0,0,3.8222523744911805,11.566433918832189,CYLD;ADIPOR1;RHOA
negative regulation of cellular component organization (GO:0051129),3/80,0.0485055028998339,0.1778861951833347,0,0,3.8222523744911805,11.566433918832189,HSPA5;RIOK3;XRCC5
"base-excision repair, gap-filling (GO:0006287)",2/35,0.049436276613114706,0.1778861951833347,0,0,5.9294929492949295,17.830404987401263,PCNA;PARP1
negative regulation of cell cycle G1/S phase transition (GO:1902807),2/35,0.049436276613114706,0.1778861951833347,0,0,5.9294929492949295,17.830404987401263,CDK6;FHL1
"nuclear-transcribed mRNA catabolic process, exonucleolytic (GO:0000291)",2/35,0.049436276613114706,0.1778861951833347,0,0,5.9294929492949295,17.830404987401263,DDX6;DCP2
positive regulation of cell cycle G1/S phase transition (GO:1902808),2/35,0.049436276613114706,0.1778861951833347,0,0,5.9294929492949295,17.830404987401263,KMT2E;CCND3
apoptotic chromosome condensation (GO:0030263),1/5,0.049974817934996855,0.1778861951833347,0,0,24.374384236453203,73.03140854408878,TOP2A
carbon dioxide transport (GO:0015670),1/5,0.049974817934996855,0.1778861951833347,0,0,24.374384236453203,73.03140854408878,CA2
regulation of cellular response to vascular endothelial growth factor stimulus (GO:1902547),1/5,0.049974817934996855,0.1778861951833347,0,0,24.374384236453203,73.03140854408878,ATP2B4
"CD4-positive, alpha-beta T cell activation (GO:0035710)",1/5,0.049974817934996855,0.1778861951833347,0,0,24.374384236453203,73.03140854408878,HMGB1
cellular response to antibiotic (GO:0071236),1/5,0.049974817934996855,0.1778861951833347,0,0,24.374384236453203,73.03140854408878,MDM2
cellular response to indole-3-methanol (GO:0071681),1/5,0.049974817934996855,0.1778861951833347,0,0,24.374384236453203,73.03140854408878,CTNNB1
cellular response to nutrient (GO:0031670),1/5,0.049974817934996855,0.1778861951833347,0,0,24.374384236453203,73.03140854408878,XBP1
regulation of guanyl-nucleotide exchange factor activity (GO:1905097),1/5,0.049974817934996855,0.1778861951833347,0,0,24.374384236453203,73.03140854408878,STMN1
cellular response to sodium arsenite (GO:1903936),1/5,0.049974817934996855,0.1778861951833347,0,0,24.374384236453203,73.03140854408878,HNRNPA1
cellular response to testosterone stimulus (GO:0071394),1/5,0.049974817934996855,0.1778861951833347,0,0,24.374384236453203,73.03140854408878,NCOA4
regulation of maintenance of mitotic sister chromatid cohesion (GO:0034182),1/5,0.049974817934996855,0.1778861951833347,0,0,24.374384236453203,73.03140854408878,MACROH2A1
regulation of natural killer cell mediated immunity (GO:0002715),1/5,0.049974817934996855,0.1778861951833347,0,0,24.374384236453203,73.03140854408878,HLA-E
dopamine biosynthetic process (GO:0042416),1/5,0.049974817934996855,0.1778861951833347,0,0,24.374384236453203,73.03140854408878,SNCA
embryonic skeletal joint morphogenesis (GO:0060272),1/5,0.049974817934996855,0.1778861951833347,0,0,24.374384236453203,73.03140854408878,CTNNB1
regulation of protein monoubiquitination (GO:1902525),1/5,0.049974817934996855,0.1778861951833347,0,0,24.374384236453203,73.03140854408878,UBB
regulation of synaptic vesicle recycling (GO:1903421),1/5,0.049974817934996855,0.1778861951833347,0,0,24.374384236453203,73.03140854408878,SNCA
glutamate catabolic process (GO:0006538),1/5,0.049974817934996855,0.1778861951833347,0,0,24.374384236453203,73.03140854408878,GLUL
response to acetylcholine (GO:1905144),1/5,0.049974817934996855,0.1778861951833347,0,0,24.374384236453203,73.03140854408878,ATP2B4
response to fructose (GO:0009750),1/5,0.049974817934996855,0.1778861951833347,0,0,24.374384236453203,73.03140854408878,XBP1
response to indole-3-methanol (GO:0071680),1/5,0.049974817934996855,0.1778861951833347,0,0,24.374384236453203,73.03140854408878,CTNNB1
response to sodium arsenite (GO:1903935),1/5,0.049974817934996855,0.1778861951833347,0,0,24.374384236453203,73.03140854408878,HNRNPA1
histone-threonine phosphorylation (GO:0035405),1/5,0.049974817934996855,0.1778861951833347,0,0,24.374384236453203,73.03140854408878,PRKCB
ribosome localization (GO:0033750),1/5,0.049974817934996855,0.1778861951833347,0,0,24.374384236453203,73.03140854408878,XPO1
Roundabout signaling pathway (GO:0035385),1/5,0.049974817934996855,0.1778861951833347,0,0,24.374384236453203,73.03140854408878,RHOA
kidney morphogenesis (GO:0060993),1/5,0.049974817934996855,0.1778861951833347,0,0,24.374384236453203,73.03140854408878,SOX4
mannose trimming involved in glycoprotein ERAD pathway (GO:1904382),1/5,0.049974817934996855,0.1778861951833347,0,0,24.374384236453203,73.03140854408878,EDEM1
meiotic mismatch repair (GO:0000710),1/5,0.049974817934996855,0.1778861951833347,0,0,24.374384236453203,73.03140854408878,MSH6
tight junction organization (GO:0120193),1/5,0.049974817934996855,0.1778861951833347,0,0,24.374384236453203,73.03140854408878,ACTG1
toll-like receptor 2 signaling pathway (GO:0034134),1/5,0.049974817934996855,0.1778861951833347,0,0,24.374384236453203,73.03140854408878,PIK3AP1
microtubule nucleation by microtubule organizing center (GO:0051418),1/5,0.049974817934996855,0.1778861951833347,0,0,24.374384236453203,73.03140854408878,NIN
mitochondrial DNA repair (GO:0043504),1/5,0.049974817934996855,0.1778861951833347,0,0,24.374384236453203,73.03140854408878,PARP1
ubiquitin-dependent glycoprotein ERAD pathway (GO:0097466),1/5,0.049974817934996855,0.1778861951833347,0,0,24.374384236453203,73.03140854408878,EDEM1
"negative regulation of CD4-positive, alpha-beta T cell differentiation (GO:0043371)",1/5,0.049974817934996855,0.1778861951833347,0,0,24.374384236453203,73.03140854408878,HMGB1
negative regulation of histone H3-K27 methylation (GO:0061086),1/5,0.049974817934996855,0.1778861951833347,0,0,24.374384236453203,73.03140854408878,MACROH2A1
negative regulation of interleukin-13 production (GO:0032696),1/5,0.049974817934996855,0.1778861951833347,0,0,24.374384236453203,73.03140854408878,LEF1
