Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
regulation of exit from mitosis (GO:0007096),2/39,0.04755355101522341,0.20826694102037663,0,0,6.04183844861811,18.40282856003495,RPS27A;UBA52
regulation of intracellular transport (GO:0032386),2/39,0.04755355101522341,0.20826694102037663,0,0,6.04183844861811,18.40282856003495,DYNC1H1;NUMA1
"nucleotide-excision repair, DNA incision (GO:0033683)",2/39,0.04755355101522341,0.20826694102037663,0,0,6.04183844861811,18.40282856003495,RPS27A;UBA52
regulation of nitric-oxide synthase activity (GO:0050999),2/39,0.04755355101522341,0.20826694102037663,0,0,6.04183844861811,18.40282856003495,HSP90AA1;CALM1
endothelial cell migration (GO:0043542),2/39,0.04755355101522341,0.20826694102037663,0,0,6.04183844861811,18.40282856003495,NR4A1;MYH9
regulation of protein targeting to mitochondrion (GO:1903214),2/39,0.04755355101522341,0.20826694102037663,0,0,6.04183844861811,18.40282856003495,HPS4;HUWE1
positive regulation of intracellular transport (GO:0032388),2/39,0.04755355101522341,0.20826694102037663,0,0,6.04183844861811,18.40282856003495,DYNC1H1;NUMA1
negative regulation of protein phosphorylation (GO:0001933),4/152,0.047895650354634105,0.2087515213713439,0,0,3.038301158301158,9.232578657632263,PRKDC;RACK1;LDLRAD4;CALM1
toll-like receptor signaling pathway (GO:0002224),3/91,0.048341053709439905,0.2087515213713439,0,0,3.8222494834710745,11.579405837099804,RPS27A;UBA52;HSPD1
T cell activation (GO:0042110),3/92,0.04965331394108284,0.2087515213713439,0,0,3.779111338100102,11.347500370540494,IRF4;CD44;HSPD1
Wnt signaling pathway (GO:0016055),3/92,0.04965331394108284,0.2087515213713439,0,0,3.779111338100102,11.347500370540494,DDX3X;RPS27A;UBA52
nucleocytoplasmic transport (GO:0006913),2/40,0.049768906381139504,0.2087515213713439,0,0,5.882545346416889,17.649782343617474,NPM1;BACH2
regulation of microtubule polymerization (GO:0031113),2/40,0.049768906381139504,0.2087515213713439,0,0,5.882545346416889,17.649782343617474,NUMA1;RPS3
positive regulation of NF-kappaB transcription factor activity (GO:0051092),4/155,0.050796058257726075,0.2087515213713439,0,0,2.9774834437086093,8.872711653865744,NPM1;RPS3;RPS27A;UBA52
positive regulation of peptidyl-serine phosphorylation (GO:0033138),3/93,0.05098287651410663,0.2087515213713439,0,0,3.736931818181818,11.122101086595492,HSP90AA1;HSP90AB1;CD44
carbohydrate catabolic process (GO:0016052),2/41,0.05202091700987645,0.2087515213713439,0,0,5.73142112125163,16.942707800833247,PFKFB2;PGK1
JNK cascade (GO:0007254),2/41,0.05202091700987645,0.2087515213713439,0,0,5.73142112125163,16.942707800833247,RPS27A;UBA52
hemopoiesis (GO:0030097),3/94,0.05232964715126968,0.2087515213713439,0,0,3.6956793206793206,10.902964310679279,CD164;PRRC2C;ZFP36L2
axo-dendritic transport (GO:0008088),1/6,0.05251888169807595,0.2087515213713439,0,0,22.265168539325842,65.6061564818719,HSPA8
regulation of DNA demethylation (GO:1901535),1/6,0.05251888169807595,0.2087515213713439,0,0,22.265168539325842,65.6061564818719,USP9X
cellular response to granulocyte macrophage colony-stimulating factor stimulus (GO:0097011),1/6,0.05251888169807595,0.2087515213713439,0,0,22.265168539325842,65.6061564818719,ZFP36L2
negative regulation of toll-like receptor 2 signaling pathway (GO:0034136),1/6,0.05251888169807595,0.2087515213713439,0,0,22.265168539325842,65.6061564818719,TNFAIP3
regulation of keratinocyte apoptotic process (GO:1902172),1/6,0.05251888169807595,0.2087515213713439,0,0,22.265168539325842,65.6061564818719,GSN
neutrophil extravasation (GO:0072672),1/6,0.05251888169807595,0.2087515213713439,0,0,22.265168539325842,65.6061564818719,PECAM1
detection of virus (GO:0009597),1/6,0.05251888169807595,0.2087515213713439,0,0,22.265168539325842,65.6061564818719,SERINC5
regulation of relaxation of cardiac muscle (GO:1901897),1/6,0.05251888169807595,0.2087515213713439,0,0,22.265168539325842,65.6061564818719,PDE4B
positive regulation of autophagy of mitochondrion in response to mitochondrial depolarization (GO:1904925),1/6,0.05251888169807595,0.2087515213713439,0,0,22.265168539325842,65.6061564818719,HUWE1
regulation of sarcomere organization (GO:0060297),1/6,0.05251888169807595,0.2087515213713439,0,0,22.265168539325842,65.6061564818719,AKAP13
regulation of T-helper cell differentiation (GO:0045622),1/6,0.05251888169807595,0.2087515213713439,0,0,22.265168539325842,65.6061564818719,IRF4
glomerulus vasculature development (GO:0072012),1/6,0.05251888169807595,0.2087515213713439,0,0,22.265168539325842,65.6061564818719,PECAM1
regulation of type B pancreatic cell proliferation (GO:0061469),1/6,0.05251888169807595,0.2087515213713439,0,0,22.265168539325842,65.6061564818719,NR4A1
response to granulocyte macrophage colony-stimulating factor (GO:0097012),1/6,0.05251888169807595,0.2087515213713439,0,0,22.265168539325842,65.6061564818719,ZFP36L2
positive regulation of immune response to tumor cell (GO:0002839),1/6,0.05251888169807595,0.2087515213713439,0,0,22.265168539325842,65.6061564818719,HSPD1
L-serine biosynthetic process (GO:0006564),1/6,0.05251888169807595,0.2087515213713439,0,0,22.265168539325842,65.6061564818719,SERINC5
T-helper 17 cell lineage commitment (GO:0072540),1/6,0.05251888169807595,0.2087515213713439,0,0,22.265168539325842,65.6061564818719,IRF4
melanosome assembly (GO:1903232),1/6,0.05251888169807595,0.2087515213713439,0,0,22.265168539325842,65.6061564818719,HPS4
positive regulation of T cell mediated immune response to tumor cell (GO:0002842),1/6,0.05251888169807595,0.2087515213713439,0,0,22.265168539325842,65.6061564818719,HSPD1
positive regulation of toll-like receptor 7 signaling pathway (GO:0034157),1/6,0.05251888169807595,0.2087515213713439,0,0,22.265168539325842,65.6061564818719,DDX3X
protection from natural killer cell mediated cytotoxicity (GO:0042270),1/6,0.05251888169807595,0.2087515213713439,0,0,22.265168539325842,65.6061564818719,HLA-B
negative regulation of actin filament depolymerization (GO:0030835),1/6,0.05251888169807595,0.2087515213713439,0,0,22.265168539325842,65.6061564818719,GSN
cellular response to growth factor stimulus (GO:0071363),4/158,0.0537909662670216,0.21261666053733608,0,0,2.9190352504638217,8.531317613383845,NR4A1;RACK1;ZFP36L2;CD44
skeletal system development (GO:0001501),4/158,0.0537909662670216,0.21261666053733608,0,0,2.9190352504638217,8.531317613383845,AKAP13;GNAS;RPL13;CD44
regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902041),2/42,0.054308757553373756,0.2134740359230952,0,0,5.587853107344633,16.277806045203583,DDX3X;TNFAIP3
translesion synthesis (GO:0019985),2/42,0.054308757553373756,0.2134740359230952,0,0,5.587853107344633,16.277806045203583,RPS27A;UBA52
positive regulation of cold-induced thermogenesis (GO:0120162),3/97,0.05647222758402363,0.2153257082527456,0,0,3.5771881044487426,10.280861180179246,DYNC1H1;IRF4;GNAS
cellular glucose homeostasis (GO:0001678),2/43,0.056631614380789605,0.2153257082527456,0,0,5.451288411189196,15.651673280610565,TRA2B;RACK1
DNA synthesis involved in DNA repair (GO:0000731),2/43,0.056631614380789605,0.2153257082527456,0,0,5.451288411189196,15.651673280610565,RPS27A;UBA52
substantia nigra development (GO:0021762),2/43,0.056631614380789605,0.2153257082527456,0,0,5.451288411189196,15.651673280610565,CDC42;CALM1
negative regulation of cellular macromolecule biosynthetic process (GO:2000113),9/547,0.05802629854687346,0.2153257082527456,0,0,1.8975180406735184,5.401966213043001,HSPA8;CENPF;DDX3X;RACK1;RPS3;ARID5B;RPL13A;PTPRK;SMARCA2
homotypic cell-cell adhesion (GO:0034109),2/44,0.05898868539875153,0.2153257082527456,0,0,5.321226795803067,15.061251546937442,GNAS;MYH9
intracellular steroid hormone receptor signaling pathway (GO:0030518),2/44,0.05898868539875153,0.2153257082527456,0,0,5.321226795803067,15.061251546937442,DDX17;DDX5
mRNA catabolic process (GO:0006402),2/44,0.05898868539875153,0.2153257082527456,0,0,5.321226795803067,15.061251546937442,DDX5;ZFP36L2
adenylate cyclase-activating dopamine receptor signaling pathway (GO:0007191),1/7,0.06100136343735288,0.2153257082527456,0,0,18.553370786516854,51.89116324509466,GNAS
negative regulation of cell cycle phase transition (GO:1901988),1/7,0.06100136343735288,0.2153257082527456,0,0,18.553370786516854,51.89116324509466,ZFP36L2
antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway (GO:0002484),1/7,0.06100136343735288,0.2153257082527456,0,0,18.553370786516854,51.89116324509466,HLA-B
"antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent (GO:0002486)",1/7,0.06100136343735288,0.2153257082527456,0,0,18.553370786516854,51.89116324509466,HLA-B
negative regulation of DNA repair (GO:0045738),1/7,0.06100136343735288,0.2153257082527456,0,0,18.553370786516854,51.89116324509466,RPS3
autophagosome membrane docking (GO:0016240),1/7,0.06100136343735288,0.2153257082527456,0,0,18.553370786516854,51.89116324509466,CALM1
negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901029),1/7,0.06100136343735288,0.2153257082527456,0,0,18.553370786516854,51.89116324509466,SLC25A5
Cdc42 protein signal transduction (GO:0032488),1/7,0.06100136343735288,0.2153257082527456,0,0,18.553370786516854,51.89116324509466,CDC42
negative regulation of protein kinase activity by regulation of protein phosphorylation (GO:0044387),1/7,0.06100136343735288,0.2153257082527456,0,0,18.553370786516854,51.89116324509466,NPM1
definitive hemopoiesis (GO:0060216),1/7,0.06100136343735288,0.2153257082527456,0,0,18.553370786516854,51.89116324509466,ZFP36L2
delamination (GO:0060232),1/7,0.06100136343735288,0.2153257082527456,0,0,18.553370786516854,51.89116324509466,AKNA
regulation of muscle organ development (GO:0048634),1/7,0.06100136343735288,0.2153257082527456,0,0,18.553370786516854,51.89116324509466,CENPF
positive regulation of catecholamine secretion (GO:0033605),1/7,0.06100136343735288,0.2153257082527456,0,0,18.553370786516854,51.89116324509466,GRK2
regulation of T cell mediated immune response to tumor cell (GO:0002840),1/7,0.06100136343735288,0.2153257082527456,0,0,18.553370786516854,51.89116324509466,HSPD1
regulation of T cell tolerance induction (GO:0002664),1/7,0.06100136343735288,0.2153257082527456,0,0,18.553370786516854,51.89116324509466,HLA-B
G-quadruplex DNA unwinding (GO:0044806),1/7,0.06100136343735288,0.2153257082527456,0,0,18.553370786516854,51.89116324509466,HNRNPA2B1
regulation of toll-like receptor 7 signaling pathway (GO:0034155),1/7,0.06100136343735288,0.2153257082527456,0,0,18.553370786516854,51.89116324509466,DDX3X
regulation of transforming growth factor beta activation (GO:1901388),1/7,0.06100136343735288,0.2153257082527456,0,0,18.553370786516854,51.89116324509466,HSP90AB1
glutamine transport (GO:0006868),1/7,0.06100136343735288,0.2153257082527456,0,0,18.553370786516854,51.89116324509466,SLC38A1
positive regulation of gastrulation (GO:2000543),1/7,0.06100136343735288,0.2153257082527456,0,0,18.553370786516854,51.89116324509466,RACK1
hemostasis (GO:0007599),1/7,0.06100136343735288,0.2153257082527456,0,0,18.553370786516854,51.89116324509466,HPS4
ribosomal large subunit export from nucleus (GO:0000055),1/7,0.06100136343735288,0.2153257082527456,0,0,18.553370786516854,51.89116324509466,NPM1
ribosomal small subunit export from nucleus (GO:0000056),1/7,0.06100136343735288,0.2153257082527456,0,0,18.553370786516854,51.89116324509466,NPM1
positive regulation of membrane depolarization (GO:1904181),1/7,0.06100136343735288,0.2153257082527456,0,0,18.553370786516854,51.89116324509466,RACK1
rRNA-containing ribonucleoprotein complex export from nucleus (GO:0071428),1/7,0.06100136343735288,0.2153257082527456,0,0,18.553370786516854,51.89116324509466,NPM1
positive regulation of mitophagy in response to mitochondrial depolarization (GO:0098779),1/7,0.06100136343735288,0.2153257082527456,0,0,18.553370786516854,51.89116324509466,HUWE1
somatic recombination of immunoglobulin gene segments (GO:0016447),1/7,0.06100136343735288,0.2153257082527456,0,0,18.553370786516854,51.89116324509466,PRKDC
positive regulation of pinocytosis (GO:0048549),1/7,0.06100136343735288,0.2153257082527456,0,0,18.553370786516854,51.89116324509466,CDC42
T-helper 17 cell differentiation (GO:0072539),1/7,0.06100136343735288,0.2153257082527456,0,0,18.553370786516854,51.89116324509466,IRF4
tachykinin receptor signaling pathway (GO:0007217),1/7,0.06100136343735288,0.2153257082527456,0,0,18.553370786516854,51.89116324509466,GRK2
mitochondrion-endoplasmic reticulum membrane tethering (GO:1990456),1/7,0.06100136343735288,0.2153257082527456,0,0,18.553370786516854,51.89116324509466,CALM1
modulation by symbiont of host apoptotic process (GO:0052150),1/7,0.06100136343735288,0.2153257082527456,0,0,18.553370786516854,51.89116324509466,RNF213
protein localization to cytoplasmic stress granule (GO:1903608),1/7,0.06100136343735288,0.2153257082527456,0,0,18.553370786516854,51.89116324509466,DDX3X
regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434),3/102,0.06371119774927579,0.22190071071168904,0,0,3.395661157024793,9.349596257929022,HSP90AB1;RPL11;RACK1
regulation of protein catabolic process (GO:0042176),3/102,0.06371119774927579,0.22190071071168904,0,0,3.395661157024793,9.349596257929022,HUWE1;TNFAIP3;MDM4
regulation of cellular protein localization (GO:1903827),2/46,0.06380231851329748,0.22190071071168904,0,0,5.078839239856189,13.976791632547458,HSP90AA1;HSP90AB1
regulation of telomerase activity (GO:0051972),2/46,0.06380231851329748,0.22190071071168904,0,0,5.078839239856189,13.976791632547458,HSP90AA1;HSP90AB1
positive regulation of organelle assembly (GO:1902117),2/46,0.06380231851329748,0.22190071071168904,0,0,5.078839239856189,13.976791632547458,DYNC1H1;NUMA1
postreplication repair (GO:0006301),2/46,0.06380231851329748,0.22190071071168904,0,0,5.078839239856189,13.976791632547458,RPS27A;UBA52
chromatin remodeling (GO:0006338),3/103,0.06520820996706948,0.2223259931298301,0,0,3.3615340909090907,9.177559186895547,NPM1;BAZ2A;SMARCA2
regulation of T cell activation (GO:0050863),2/47,0.06625733292274494,0.2223259931298301,0,0,4.965725047080979,13.47801628277205,PAG1;HSPD1
translational elongation (GO:0006414),3/104,0.06672136193702338,0.2223259931298301,0,0,3.3280828082808283,9.009885981875579,EEF1B2;RACK1;EEF2
membrane organization (GO:0061024),5/242,0.06681895397751746,0.2223259931298301,0,0,2.374508948057617,6.424871506331437,HSPA8;HUWE1;IL7R;RPS27A;UBA52
nucleotide-excision repair (GO:0006289),3/105,0.06825053580347781,0.2223259931298301,0,0,3.2952874331550803,8.846429765798444,RPS27A;UBA52;HMGN1
regulation of interleukin-10 production (GO:0032653),2/48,0.0687434658510421,0.2223259931298301,0,0,4.8575288626873006,13.005419485341791,IRF4;HSPD1
nucleus organization (GO:0006997),2/48,0.0687434658510421,0.2223259931298301,0,0,4.8575288626873006,13.005419485341791,NUMA1;RPS19
actin filament reorganization (GO:0090527),1/8,0.06940832625547197,0.2223259931298301,0,0,15.902086677367576,42.422766986769005,GSN
"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-independent (GO:0002480)",1/8,0.06940832625547197,0.2223259931298301,0,0,15.902086677367576,42.422766986769005,HLA-B
cardiac atrium development (GO:0003230),1/8,0.06940832625547197,0.2223259931298301,0,0,15.902086677367576,42.422766986769005,MDM4
negative regulation of mitochondrial fusion (GO:0010637),1/8,0.06940832625547197,0.2223259931298301,0,0,15.902086677367576,42.422766986769005,HUWE1
regulation of chemokine (C-C motif) ligand 5 production (GO:0071649),1/8,0.06940832625547197,0.2223259931298301,0,0,15.902086677367576,42.422766986769005,DDX3X
negative regulation of nitrogen compound metabolic process (GO:0051172),1/8,0.06940832625547197,0.2223259931298301,0,0,15.902086677367576,42.422766986769005,HSP90AB1
cellular response to epinephrine stimulus (GO:0071872),1/8,0.06940832625547197,0.2223259931298301,0,0,15.902086677367576,42.422766986769005,PDE4B
regulation of Golgi to plasma membrane protein transport (GO:0042996),1/8,0.06940832625547197,0.2223259931298301,0,0,15.902086677367576,42.422766986769005,RACK1
regulation of intrinsic apoptotic signaling pathway by p53 class mediator (GO:1902253),1/8,0.06940832625547197,0.2223259931298301,0,0,15.902086677367576,42.422766986769005,RPS7
dendritic spine maintenance (GO:0097062),1/8,0.06940832625547197,0.2223259931298301,0,0,15.902086677367576,42.422766986769005,INSR
regulation of protein K63-linked ubiquitination (GO:1900044),1/8,0.06940832625547197,0.2223259931298301,0,0,15.902086677367576,42.422766986769005,DDX3X
regulation of protein localization to cell cortex (GO:1904776),1/8,0.06940832625547197,0.2223259931298301,0,0,15.902086677367576,42.422766986769005,NUMA1
positive regulation of Arp2/3 complex-mediated actin nucleation (GO:2000601),1/8,0.06940832625547197,0.2223259931298301,0,0,15.902086677367576,42.422766986769005,WASF2
regulation of striated muscle tissue development (GO:0016202),1/8,0.06940832625547197,0.2223259931298301,0,0,15.902086677367576,42.422766986769005,CENPF
positive regulation of chromosome segregation (GO:0051984),1/8,0.06940832625547197,0.2223259931298301,0,0,15.902086677367576,42.422766986769005,NUMA1
regulation of toll-like receptor 3 signaling pathway (GO:0034139),1/8,0.06940832625547197,0.2223259931298301,0,0,15.902086677367576,42.422766986769005,TNFAIP3
positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway (GO:2001269),1/8,0.06940832625547197,0.2223259931298301,0,0,15.902086677367576,42.422766986769005,GSN
regulation of vascular wound healing (GO:0061043),1/8,0.06940832625547197,0.2223259931298301,0,0,15.902086677367576,42.422766986769005,TNFAIP3
response to epinephrine (GO:0071871),1/8,0.06940832625547197,0.2223259931298301,0,0,15.902086677367576,42.422766986769005,PDE4B
histone H3-K4 monomethylation (GO:0097692),1/8,0.06940832625547197,0.2223259931298301,0,0,15.902086677367576,42.422766986769005,KMT2C
positive regulation of leukocyte differentiation (GO:1902107),1/8,0.06940832625547197,0.2223259931298301,0,0,15.902086677367576,42.422766986769005,PRKDC
RNA secondary structure unwinding (GO:0010501),1/8,0.06940832625547197,0.2223259931298301,0,0,15.902086677367576,42.422766986769005,DDX3X
kidney epithelium development (GO:0072073),1/8,0.06940832625547197,0.2223259931298301,0,0,15.902086677367576,42.422766986769005,KANK2
leukocyte aggregation (GO:0070486),1/8,0.06940832625547197,0.2223259931298301,0,0,15.902086677367576,42.422766986769005,CD44
T-helper cell lineage commitment (GO:0002295),1/8,0.06940832625547197,0.2223259931298301,0,0,15.902086677367576,42.422766986769005,IRF4
positive regulation of ryanodine-sensitive calcium-release channel activity (GO:0060316),1/8,0.06940832625547197,0.2223259931298301,0,0,15.902086677367576,42.422766986769005,CALM1
negative regulation by symbiont of host apoptotic process (GO:0033668),1/8,0.06940832625547197,0.2223259931298301,0,0,15.902086677367576,42.422766986769005,RNF213
negative regulation by symbiont of host programmed cell death (GO:0052041),1/8,0.06940832625547197,0.2223259931298301,0,0,15.902086677367576,42.422766986769005,RNF213
cellular response to peptide hormone stimulus (GO:0071375),3/106,0.06979561200457982,0.2225617380550534,0,0,3.2631288614298324,8.687049890103093,NR4A1;PRKDC;INSR
chromosome organization (GO:0051276),3/106,0.06979561200457982,0.2225617380550534,0,0,3.2631288614298324,8.687049890103093,RPS27A;UBA52;HMGN1
positive regulation of DNA-binding transcription factor activity (GO:0051091),5/246,0.07059777760542084,0.22461490229168649,0,0,2.334621071207135,6.188512244881016,NPM1;RPS3;ARID5B;RPS27A;UBA52
regulation of interferon-beta production (GO:0032648),2/49,0.07125997090554113,0.22470644158880637,0,0,4.753936771246544,12.557146172061003,HSP90AA1;DDX3X
regulation of smooth muscle cell proliferation (GO:0048660),2/49,0.07125997090554113,0.22470644158880637,0,0,4.753936771246544,12.557146172061003,PRKDC;TNFAIP3
response to glucose (GO:0009749),2/49,0.07125997090554113,0.22470644158880637,0,0,4.753936771246544,12.557146172061003,TRA2B;RACK1
response to hydrogen peroxide (GO:0042542),2/49,0.07125997090554113,0.22470644158880637,0,0,4.753936771246544,12.557146172061003,RPS3;TNFAIP3
negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101),3/108,0.07293298476659718,0.22947207402173261,0,0,3.2006493506493507,8.379985823509301,LDLRAD4;RPS27A;UBA52
actin polymerization or depolymerization (GO:0008154),2/50,0.07380611238780652,0.23119398118829457,0,0,4.654661016949152,12.131506903576025,PREX1;GSN
positive regulation of cell morphogenesis involved in differentiation (GO:0010770),2/50,0.07380611238780652,0.23119398118829457,0,0,4.654661016949152,12.131506903576025,CDC42;PRKDC
protein modification by small protein conjugation (GO:0032446),7/409,0.07539595566621671,0.23228351531477784,0,0,1.9659406456091635,5.08195980048521,RNF213;PRKDC;USP9X;RACK1;HUWE1;RPS27A;UBA52
regulation of interleukin-6 production (GO:0032675),3/110,0.07613249119765067,0.23228351531477784,0,0,3.1405055225148684,8.087681537043645,HLA-B;TNFAIP3;HSPD1
negative regulation of protein ubiquitination (GO:0031397),2/51,0.07638116523479245,0.23228351531477784,0,0,4.559437334255736,11.72696009837237,RPS3;TNFAIP3
regulation of interleukin-12 production (GO:0032655),2/51,0.07638116523479245,0.23228351531477784,0,0,4.559437334255736,11.72696009837237,HLA-B;HSPD1
DNA duplex unwinding (GO:0032508),2/51,0.07638116523479245,0.23228351531477784,0,0,4.559437334255736,11.72696009837237,RPS27A;UBA52
positive regulation of phosphorylation (GO:0042327),5/253,0.07748894942333065,0.23228351531477784,0,0,2.2679134223210977,5.800460593107728,PFKFB2;HSP90AA1;INSR;RACK1;PECAM1
actin-mediated cell contraction (GO:0070252),1/9,0.07774043838709395,0.23228351531477784,0,0,13.913623595505618,35.54067786656654,GSN
negative regulation of bone resorption (GO:0045779),1/9,0.07774043838709395,0.23228351531477784,0,0,13.913623595505618,35.54067786656654,TNFAIP3
astral microtubule organization (GO:0030953),1/9,0.07774043838709395,0.23228351531477784,0,0,13.913623595505618,35.54067786656654,NUMA1
negative regulation of leukocyte proliferation (GO:0070664),1/9,0.07774043838709395,0.23228351531477784,0,0,13.913623595505618,35.54067786656654,TNFAIP3
negative regulation of pathway-restricted SMAD protein phosphorylation (GO:0060394),1/9,0.07774043838709395,0.23228351531477784,0,0,13.913623595505618,35.54067786656654,LDLRAD4
regulation of pinocytosis (GO:0048548),1/9,0.07774043838709395,0.23228351531477784,0,0,13.913623595505618,35.54067786656654,CDC42
plasminogen activation (GO:0031639),1/9,0.07774043838709395,0.23228351531477784,0,0,13.913623595505618,35.54067786656654,PGK1
endothelial cell chemotaxis (GO:0035767),1/9,0.07774043838709395,0.23228351531477784,0,0,13.913623595505618,35.54067786656654,NR4A1
epithelial cell apoptotic process (GO:1904019),1/9,0.07774043838709395,0.23228351531477784,0,0,13.913623595505618,35.54067786656654,GSN
regulation of respiratory burst (GO:0060263),1/9,0.07774043838709395,0.23228351531477784,0,0,13.913623595505618,35.54067786656654,INSR
positive regulation of autophagy of mitochondrion (GO:1903599),1/9,0.07774043838709395,0.23228351531477784,0,0,13.913623595505618,35.54067786656654,SLC25A5
kinetochore assembly (GO:0051382),1/9,0.07774043838709395,0.23228351531477784,0,0,13.913623595505618,35.54067786656654,CENPF
positive regulation of NLRP3 inflammasome complex assembly (GO:1900227),1/9,0.07774043838709395,0.23228351531477784,0,0,13.913623595505618,35.54067786656654,DDX3X
positive regulation of protein polyubiquitination (GO:1902916),1/9,0.07774043838709395,0.23228351531477784,0,0,13.913623595505618,35.54067786656654,DDX3X
positive regulation of sequestering of triglyceride (GO:0010890),1/9,0.07774043838709395,0.23228351531477784,0,0,13.913623595505618,35.54067786656654,PLIN2
regulation of Wnt signaling pathway (GO:0030111),3/111,0.07775522887563036,0.23228351531477784,0,0,3.1112689393939394,7.94677038749537,MACF1;RACK1;TNFAIP3
negative regulation of protein metabolic process (GO:0051248),2/52,0.07898441482019655,0.2339851453650499,0,0,4.468022598870056,11.342096486388334,HSP90AB1;MDM4
regulation of intrinsic apoptotic signaling pathway (GO:2001242),2/52,0.07898441482019655,0.2339851453650499,0,0,4.468022598870056,11.342096486388334,DDX3X;RACK1
positive regulation of developmental growth (GO:0048639),2/52,0.07898441482019655,0.2339851453650499,0,0,4.468022598870056,11.342096486388334,MACF1;INSR
sprouting angiogenesis (GO:0002040),2/52,0.07898441482019655,0.2339851453650499,0,0,4.468022598870056,11.342096486388334,NR4A1;RNF213
negative regulation of cysteine-type endopeptidase activity (GO:2000117),2/53,0.0816151569043371,0.24027366731795508,0,0,4.380192755068129,10.97562545507234,DDX3X;CD44
heart morphogenesis (GO:0003007),2/53,0.0816151569043371,0.24027366731795508,0,0,4.380192755068129,10.97562545507234,INSR;MDM4
positive regulation of NIK/NF-kappaB signaling (GO:1901224),2/53,0.0816151569043371,0.24027366731795508,0,0,4.380192755068129,10.97562545507234,DDX3X;RPS3
negative regulation of cell motility (GO:2000146),3/114,0.0827138311051511,0.24250191392192025,0,0,3.026719901719902,7.543701179796293,TP53INP1;LDLRAD4;PTPRK
positive regulation of cellular component organization (GO:0051130),3/114,0.0827138311051511,0.24250191392192025,0,0,3.026719901719902,7.543701179796293,INSR;RACK1;RPS3
cytoplasmic microtubule organization (GO:0031122),2/54,0.08427269744647232,0.24309098839035578,0,0,4.29574098218166,10.626363041553466,DYNC1H1;NUMA1
cellular component assembly (GO:0022607),5/261,0.08579340103081501,0.24309098839035578,0,0,2.196143139367816,5.393317281120295,CDC42;GSN;STAG3;MDM4;YWHAZ
regulation of actin filament-based movement (GO:1903115),1/10,0.0859983623481033,0.24309098839035578,0,0,12.367041198501873,30.34163310031636,PDE4B
regulation of attachment of spindle microtubules to kinetochore (GO:0051988),1/10,0.0859983623481033,0.24309098839035578,0,0,12.367041198501873,30.34163310031636,CDC42
B cell homeostasis (GO:0001782),1/10,0.0859983623481033,0.24309098839035578,0,0,12.367041198501873,30.34163310031636,TNFAIP3
regulation of endoplasmic reticulum unfolded protein response (GO:1900101),1/10,0.0859983623481033,0.24309098839035578,0,0,12.367041198501873,30.34163310031636,RACK1
negative regulation of toll-like receptor 4 signaling pathway (GO:0034144),1/10,0.0859983623481033,0.24309098839035578,0,0,12.367041198501873,30.34163310031636,TNFAIP3
negative regulation of transforming growth factor beta production (GO:0071635),1/10,0.0859983623481033,0.24309098839035578,0,0,12.367041198501873,30.34163310031636,HSP90AB1
negative regulation of voltage-gated calcium channel activity (GO:1901386),1/10,0.0859983623481033,0.24309098839035578,0,0,12.367041198501873,30.34163310031636,CALM1
neuron projection maintenance (GO:1990535),1/10,0.0859983623481033,0.24309098839035578,0,0,12.367041198501873,30.34163310031636,INSR
nucleic acid transport (GO:0050657),1/10,0.0859983623481033,0.24309098839035578,0,0,12.367041198501873,30.34163310031636,HNRNPA2B1
regulation of podosome assembly (GO:0071801),1/10,0.0859983623481033,0.24309098839035578,0,0,12.367041198501873,30.34163310031636,GSN
endothelium development (GO:0003158),1/10,0.0859983623481033,0.24309098839035578,0,0,12.367041198501873,30.34163310031636,PECAM1
granulocyte activation (GO:0036230),1/10,0.0859983623481033,0.24309098839035578,0,0,12.367041198501873,30.34163310031636,PREX1
sequestering of actin monomers (GO:0042989),1/10,0.0859983623481033,0.24309098839035578,0,0,12.367041198501873,30.34163310031636,GSN
L-serine metabolic process (GO:0006563),1/10,0.0859983623481033,0.24309098839035578,0,0,12.367041198501873,30.34163310031636,SERINC5
primary miRNA processing (GO:0031053),1/10,0.0859983623481033,0.24309098839035578,0,0,12.367041198501873,30.34163310031636,HNRNPA2B1
protein K11-linked deubiquitination (GO:0035871),1/10,0.0859983623481033,0.24309098839035578,0,0,12.367041198501873,30.34163310031636,TNFAIP3
protein targeting to mitochondrion (GO:0006626),2/55,0.08695635252175661,0.24337488013485725,0,0,4.214476068649398,10.293221333277879,HSP90AA1;HSPD1
pyruvate metabolic process (GO:0006090),2/55,0.08695635252175661,0.24337488013485725,0,0,4.214476068649398,10.293221333277879,PFKFB2;PGK1
negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154),2/55,0.08695635252175661,0.24337488013485725,0,0,4.214476068649398,10.293221333277879,DDX3X;CD44
