Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
negative regulation of MAPK cascade (GO:0043409),2/94,0.019781373014179343,0.08063940644340241,0,0,9.813241106719367,38.497487555319324,SORL1;DUSP6
regulation of transmembrane transporter activity (GO:0022898),1/9,0.020514490407793847,0.08063940644340241,0,0,55.40555555555556,215.34055050751047,ACTB
regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process (GO:1902959),1/9,0.020514490407793847,0.08063940644340241,0,0,55.40555555555556,215.34055050751047,SORL1
regulation of tumor necrosis factor superfamily cytokine production (GO:1903555),1/9,0.020514490407793847,0.08063940644340241,0,0,55.40555555555556,215.34055050751047,LTF
positive regulation of mast cell degranulation (GO:0043306),1/9,0.020514490407793847,0.08063940644340241,0,0,55.40555555555556,215.34055050751047,GAB2
interleukin-9-mediated signaling pathway (GO:0038113),1/9,0.020514490407793847,0.08063940644340241,0,0,55.40555555555556,215.34055050751047,JAK1
regulation of ER to Golgi vesicle-mediated transport (GO:0060628),1/9,0.020514490407793847,0.08063940644340241,0,0,55.40555555555556,215.34055050751047,SORL1
cellular response to interleukin-9 (GO:0071355),1/9,0.020514490407793847,0.08063940644340241,0,0,55.40555555555556,215.34055050751047,JAK1
small RNA loading onto RISC (GO:0070922),1/9,0.020514490407793847,0.08063940644340241,0,0,55.40555555555556,215.34055050751047,ADAR
L-ascorbic acid metabolic process (GO:0019852),1/9,0.020514490407793847,0.08063940644340241,0,0,55.40555555555556,215.34055050751047,SLC2A3
protein maturation (GO:0051604),2/97,0.020979874821726353,0.08160067101713565,0,0,9.501913875598087,36.71721618664278,SRGN;SORL1
regulation of MAP kinase activity (GO:0043405),2/97,0.020979874821726353,0.08160067101713565,0,0,9.501913875598087,36.71721618664278,S100A12;SORL1
cellular component assembly (GO:0022607),3/261,0.022079838057521003,0.08167855711290632,0,0,5.326122228231476,20.308985494828985,FLNA;LCP1;ACTB
regulation of receptor binding (GO:1900120),1/10,0.022768312266926525,0.08167855711290632,0,0,49.24691358024691,186.27081295676348,B2M
adherens junction assembly (GO:0034333),1/10,0.022768312266926525,0.08167855711290632,0,0,49.24691358024691,186.27081295676348,ACTB
receptor recycling (GO:0001881),1/10,0.022768312266926525,0.08167855711290632,0,0,49.24691358024691,186.27081295676348,SORL1
regulation of tau-protein kinase activity (GO:1902947),1/10,0.022768312266926525,0.08167855711290632,0,0,49.24691358024691,186.27081295676348,SORL1
apical protein localization (GO:0045176),1/10,0.022768312266926525,0.08167855711290632,0,0,49.24691358024691,186.27081295676348,ACTB
negative regulation of inclusion body assembly (GO:0090084),1/10,0.022768312266926525,0.08167855711290632,0,0,49.24691358024691,186.27081295676348,SORL1
granulocyte migration (GO:0097530),1/10,0.022768312266926525,0.08167855711290632,0,0,49.24691358024691,186.27081295676348,ITGB2
negative regulation of lipopolysaccharide-mediated signaling pathway (GO:0031665),1/10,0.022768312266926525,0.08167855711290632,0,0,49.24691358024691,186.27081295676348,LTF
secretory granule organization (GO:0033363),1/10,0.022768312266926525,0.08167855711290632,0,0,49.24691358024691,186.27081295676348,SRGN
negative regulation of receptor binding (GO:1900121),1/10,0.022768312266926525,0.08167855711290632,0,0,49.24691358024691,186.27081295676348,B2M
positive regulation of myoblast fusion (GO:1901741),1/10,0.022768312266926525,0.08167855711290632,0,0,49.24691358024691,186.27081295676348,RIPOR2
positive regulation of toll-like receptor 4 signaling pathway (GO:0034145),1/10,0.022768312266926525,0.08167855711290632,0,0,49.24691358024691,186.27081295676348,LTF
modulation by symbiont of host process (GO:0044003),1/10,0.022768312266926525,0.08167855711290632,0,0,49.24691358024691,186.27081295676348,B2M
regulation of organ growth (GO:0046620),1/10,0.022768312266926525,0.08167855711290632,0,0,49.24691358024691,186.27081295676348,DUSP6
regulation of podosome assembly (GO:0071801),1/10,0.022768312266926525,0.08167855711290632,0,0,49.24691358024691,186.27081295676348,LCP1
positive regulation of cell growth (GO:0030307),2/102,0.02304308305144431,0.08186941526450646,0,0,9.024545454545455,34.026052679494455,S100A9;S100A8
regulation of protein catabolic process (GO:0042176),2/102,0.02304308305144431,0.08186941526450646,0,0,9.024545454545455,34.026052679494455,FLNA;SORL1
positive regulation of protein serine/threonine kinase activity (GO:0071902),2/106,0.02475159898664617,0.08403458225197374,0,0,8.6756993006993,32.090242112187305,S100A12;LTF
actin filament depolymerization (GO:0030042),1/11,0.025017061022238465,0.08403458225197374,0,0,44.32,163.46090194189088,CFL1
actin filament network formation (GO:0051639),1/11,0.025017061022238465,0.08403458225197374,0,0,44.32,163.46090194189088,LCP1
positive regulation of cellular extravasation (GO:0002693),1/11,0.025017061022238465,0.08403458225197374,0,0,44.32,163.46090194189088,RIPOR2
positive regulation of cytoplasmic transport (GO:1903651),1/11,0.025017061022238465,0.08403458225197374,0,0,44.32,163.46090194189088,SORL1
negative regulation of lymphocyte migration (GO:2000402),1/11,0.025017061022238465,0.08403458225197374,0,0,44.32,163.46090194189088,RIPOR2
regulation of endocytic recycling (GO:2001135),1/11,0.025017061022238465,0.08403458225197374,0,0,44.32,163.46090194189088,SORL1
interleukin-2-mediated signaling pathway (GO:0038110),1/11,0.025017061022238465,0.08403458225197374,0,0,44.32,163.46090194189088,JAK1
interleukin-35-mediated signaling pathway (GO:0070757),1/11,0.025017061022238465,0.08403458225197374,0,0,44.32,163.46090194189088,JAK1
cellular response to interleukin-2 (GO:0071352),1/11,0.025017061022238465,0.08403458225197374,0,0,44.32,163.46090194189088,JAK1
positive regulation of nitric-oxide synthase biosynthetic process (GO:0051770),1/11,0.025017061022238465,0.08403458225197374,0,0,44.32,163.46090194189088,NAMPT
positive regulation by host of viral process (GO:0044794),1/11,0.025017061022238465,0.08403458225197374,0,0,44.32,163.46090194189088,CFL1
regulation of interleukin-6 production (GO:0032675),2/110,0.026510499355673414,0.0858258410226007,0,0,8.352693602693602,30.322068782022388,BPI;MMP8
Fc-epsilon receptor signaling pathway (GO:0038095),2/111,0.026957976643237177,0.0858258410226007,0,0,8.275646371976647,29.90384993096215,FOS;GAB2
regulation of protein serine/threonine kinase activity (GO:0071900),2/111,0.026957976643237177,0.0858258410226007,0,0,8.275646371976647,29.90384993096215,ACTB;LTF
adipose tissue development (GO:0060612),1/12,0.02726074776388067,0.0858258410226007,0,0,40.28888888888889,145.1329634798573,NAMPT
angiotensin maturation (GO:0002003),1/12,0.02726074776388067,0.0858258410226007,0,0,40.28888888888889,145.1329634798573,CTSG
positive regulation of cellular senescence (GO:2000774),1/12,0.02726074776388067,0.0858258410226007,0,0,40.28888888888889,145.1329634798573,B2M
regulation of angiotensin levels in blood (GO:0002002),1/12,0.02726074776388067,0.0858258410226007,0,0,40.28888888888889,145.1329634798573,CTSG
regulation of triglyceride catabolic process (GO:0010896),1/12,0.02726074776388067,0.0858258410226007,0,0,40.28888888888889,145.1329634798573,SORL1
positive regulation of myeloid leukocyte mediated immunity (GO:0002888),1/12,0.02726074776388067,0.0858258410226007,0,0,40.28888888888889,145.1329634798573,ITGB2
positive regulation of neuroinflammatory response (GO:0150078),1/12,0.02726074776388067,0.0858258410226007,0,0,40.28888888888889,145.1329634798573,MMP8
nuclear body organization (GO:0030575),1/12,0.02726074776388067,0.0858258410226007,0,0,40.28888888888889,145.1329634798573,ETS1
regulation of myoblast fusion (GO:1901739),1/12,0.02726074776388067,0.0858258410226007,0,0,40.28888888888889,145.1329634798573,RIPOR2
morphogenesis of a polarized epithelium (GO:0001738),1/12,0.02726074776388067,0.0858258410226007,0,0,40.28888888888889,145.1329634798573,ACTB
negative regulation by host of viral process (GO:0044793),1/12,0.02726074776388067,0.0858258410226007,0,0,40.28888888888889,145.1329634798573,LTF
Fc receptor signaling pathway (GO:0038093),2/112,0.027408522978800767,0.0858258410226007,0,0,8.2,29.49459030195551,FOS;GAB2
regulation of cytoskeleton organization (GO:0051493),2/112,0.027408522978800767,0.0858258410226007,0,0,8.2,29.49459030195551,S100A9;S100A8
proteolysis (GO:0006508),3/287,0.028204799945901183,0.08616618366306754,0,0,4.832132328856862,17.24231950596593,SRGN;CTSG;MMP8
response to lipid (GO:0033993),2/114,0.028318759568829368,0.08616618366306754,0,0,8.05275974025974,28.701894385061102,S100A9;S100A8
cellular response to transforming growth factor beta stimulus (GO:0071560),2/114,0.028318759568829368,0.08616618366306754,0,0,8.05275974025974,28.701894385061102,FOS;NR3C1
cellular response to molecule of bacterial origin (GO:0071219),2/115,0.02877841834664588,0.08616618366306754,0,0,7.9810941271118265,28.31795579974051,DEFA3;CTSG
positive regulation of angiogenesis (GO:0045766),2/116,0.029241083213792377,0.08616618366306754,0,0,7.910685805422648,27.94197092805443,ETS1;JAK1
positive regulation of cell aging (GO:0090343),1/13,0.029499383581537333,0.08616618366306754,0,0,36.92962962962963,130.1173367501014,B2M
glucose import (GO:0046323),1/13,0.029499383581537333,0.08616618366306754,0,0,36.92962962962963,130.1173367501014,SLC2A3
response to iron ion (GO:0010039),1/13,0.029499383581537333,0.08616618366306754,0,0,36.92962962962963,130.1173367501014,B2M
positive regulation of insulin receptor signaling pathway (GO:0046628),1/13,0.029499383581537333,0.08616618366306754,0,0,36.92962962962963,130.1173367501014,SORL1
interleukin-15-mediated signaling pathway (GO:0035723),1/13,0.029499383581537333,0.08616618366306754,0,0,36.92962962962963,130.1173367501014,JAK1
cellular response to interleukin-15 (GO:0071350),1/13,0.029499383581537333,0.08616618366306754,0,0,36.92962962962963,130.1173367501014,JAK1
regulation of homotypic cell-cell adhesion (GO:0034110),1/13,0.029499383581537333,0.08616618366306754,0,0,36.92962962962963,130.1173367501014,JAK1
positive regulation of protein exit from endoplasmic reticulum (GO:0070863),1/13,0.029499383581537333,0.08616618366306754,0,0,36.92962962962963,130.1173367501014,SORL1
positive regulation of reactive oxygen species biosynthetic process (GO:1903428),1/13,0.029499383581537333,0.08616618366306754,0,0,36.92962962962963,130.1173367501014,MMP8
cytoplasmic sequestering of protein (GO:0051220),1/13,0.029499383581537333,0.08616618366306754,0,0,36.92962962962963,130.1173367501014,FLNA
pentose-phosphate shunt (GO:0006098),1/13,0.029499383581537333,0.08616618366306754,0,0,36.92962962962963,130.1173367501014,TKT
regulation of protein exit from endoplasmic reticulum (GO:0070861),1/13,0.029499383581537333,0.08616618366306754,0,0,36.92962962962963,130.1173367501014,SORL1
positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280),2/119,0.03064695858007763,0.08717721890923895,0,0,7.706682206682206,26.85949723461201,S100A9;S100A8
cellular response to interferon-gamma (GO:0071346),2/121,0.03159895459071964,0.08717721890923895,0,0,7.576394194041253,26.173648080719847,B2M;JAK1
protein homooligomerization (GO:0051260),2/121,0.03159895459071964,0.08717721890923895,0,0,7.576394194041253,26.173648080719847,SAMHD1;B2M
regulation of response to interferon-gamma (GO:0060330),1/14,0.03173297954882987,0.08717721890923895,0,0,34.08717948717949,117.61436233167083,JAK1
positive regulation of cellular response to insulin stimulus (GO:1900078),1/14,0.03173297954882987,0.08717721890923895,0,0,34.08717948717949,117.61436233167083,SORL1
antigen processing and presentation of endogenous peptide antigen (GO:0002483),1/14,0.03173297954882987,0.08717721890923895,0,0,34.08717948717949,117.61436233167083,B2M
bone morphogenesis (GO:0060349),1/14,0.03173297954882987,0.08717721890923895,0,0,34.08717948717949,117.61436233167083,LTF
response to chemokine (GO:1990868),1/14,0.03173297954882987,0.08717721890923895,0,0,34.08717948717949,117.61436233167083,RIPOR2
cellular response to low-density lipoprotein particle stimulus (GO:0071404),1/14,0.03173297954882987,0.08717721890923895,0,0,34.08717948717949,117.61436233167083,ITGB2
low-density lipoprotein particle remodeling (GO:0034374),1/14,0.03173297954882987,0.08717721890923895,0,0,34.08717948717949,117.61436233167083,MPO
ceramide transport (GO:0035627),1/14,0.03173297954882987,0.08717721890923895,0,0,34.08717948717949,117.61436233167083,PSAP
regulation of integrin-mediated signaling pathway (GO:2001044),1/14,0.03173297954882987,0.08717721890923895,0,0,34.08717948717949,117.61436233167083,FLNA
positive regulation of superoxide anion generation (GO:0032930),1/14,0.03173297954882987,0.08717721890923895,0,0,34.08717948717949,117.61436233167083,ITGB2
regulation of nitric-oxide synthase biosynthetic process (GO:0051769),1/14,0.03173297954882987,0.08717721890923895,0,0,34.08717948717949,117.61436233167083,NAMPT
pre-miRNA processing (GO:0031054),1/14,0.03173297954882987,0.08717721890923895,0,0,34.08717948717949,117.61436233167083,ADAR
NAD biosynthesis via nicotinamide riboside salvage pathway (GO:0034356),1/14,0.03173297954882987,0.08717721890923895,0,0,34.08717948717949,117.61436233167083,NAMPT
regulation of anatomical structure morphogenesis (GO:0022603),2/123,0.03256260365451254,0.08868403897498912,0,0,7.450413223140496,25.514616403036424,CFL1;ETS1
defense response to symbiont (GO:0140546),2/124,0.03304875989608712,0.08868403897498912,0,0,7.388971684053652,25.194703107790918,FLNA;SAMHD1
cellular response to oxidative stress (GO:0034599),2/125,0.033537783672173915,0.08868403897498912,0,0,7.3285291943828526,24.88096198741252,CYBB;FOS
establishment of spindle localization (GO:0051293),1/15,0.03396154672519881,0.08868403897498912,0,0,31.650793650793652,107.05964425258333,CFL1
regulation of superoxide anion generation (GO:0032928),1/15,0.03396154672519881,0.08868403897498912,0,0,31.650793650793652,107.05964425258333,ITGB2
negative regulation of chondrocyte differentiation (GO:0032331),1/15,0.03396154672519881,0.08868403897498912,0,0,31.650793650793652,107.05964425258333,RFLNB
negative regulation of leukocyte activation (GO:0002695),1/15,0.03396154672519881,0.08868403897498912,0,0,31.650793650793652,107.05964425258333,BPI
interleukin-27-mediated signaling pathway (GO:0070106),1/15,0.03396154672519881,0.08868403897498912,0,0,31.650793650793652,107.05964425258333,JAK1
steroid hormone mediated signaling pathway (GO:0043401),1/15,0.03396154672519881,0.08868403897498912,0,0,31.650793650793652,107.05964425258333,NR3C1
superoxide anion generation (GO:0042554),1/15,0.03396154672519881,0.08868403897498912,0,0,31.650793650793652,107.05964425258333,CYBB
positive regulation of sprouting angiogenesis (GO:1903672),1/15,0.03396154672519881,0.08868403897498912,0,0,31.650793650793652,107.05964425258333,JAK1
regulation of microglial cell activation (GO:1903978),1/15,0.03396154672519881,0.08868403897498912,0,0,31.650793650793652,107.05964425258333,MMP8
mRNA methylation (GO:0080009),1/15,0.03396154672519881,0.08868403897498912,0,0,31.650793650793652,107.05964425258333,WTAP
protein kinase A signaling (GO:0010737),1/15,0.03396154672519881,0.08868403897498912,0,0,31.650793650793652,107.05964425258333,LCP1
negative regulation of anoikis (GO:2000811),1/16,0.036185096144207514,0.09157803441975806,0,0,29.53925925925926,98.04399035231516,MCL1
negative regulation of macrophage activation (GO:0043031),1/16,0.036185096144207514,0.09157803441975806,0,0,29.53925925925926,98.04399035231516,BPI
regulation of establishment of cell polarity (GO:2000114),1/16,0.036185096144207514,0.09157803441975806,0,0,29.53925925925926,98.04399035231516,RIPOR2
cellular response to corticosteroid stimulus (GO:0071384),1/16,0.036185096144207514,0.09157803441975806,0,0,29.53925925925926,98.04399035231516,NR3C1
negative regulation of type I interferon-mediated signaling pathway (GO:0060339),1/16,0.036185096144207514,0.09157803441975806,0,0,29.53925925925926,98.04399035231516,SAMHD1
regulation of mast cell degranulation (GO:0043304),1/16,0.036185096144207514,0.09157803441975806,0,0,29.53925925925926,98.04399035231516,GAB2
positive regulation of syncytium formation by plasma membrane fusion (GO:0060143),1/16,0.036185096144207514,0.09157803441975806,0,0,29.53925925925926,98.04399035231516,RIPOR2
nucleotide catabolic process (GO:0009166),1/16,0.036185096144207514,0.09157803441975806,0,0,29.53925925925926,98.04399035231516,SAMHD1
dendrite self-avoidance (GO:0070593),1/16,0.036185096144207514,0.09157803441975806,0,0,29.53925925925926,98.04399035231516,EMB
cellular response to metal ion (GO:0071248),2/131,0.03653130080252294,0.09213867335516877,0,0,6.985553206483439,23.119287904453852,FOS;B2M
RNA metabolic process (GO:0016070),2/133,0.037551400127929575,0.09406943964250832,0,0,6.878209576682859,22.574590698130514,WTAP;ADAR
defense response to virus (GO:0051607),2/133,0.037551400127929575,0.09406943964250832,0,0,6.878209576682859,22.574590698130514,FLNA;SAMHD1
negative regulation of ATPase activity (GO:0032780),1/17,0.03840363883149023,0.09428667473910723,0,0,27.691666666666666,90.26384147630849,LTF
negative regulation of interleukin-10 production (GO:0032693),1/17,0.03840363883149023,0.09428667473910723,0,0,27.691666666666666,90.26384147630849,MMP8
positive regulation of macrophage activation (GO:0043032),1/17,0.03840363883149023,0.09428667473910723,0,0,27.691666666666666,90.26384147630849,MMP8
regulation of osteoblast proliferation (GO:0033688),1/17,0.03840363883149023,0.09428667473910723,0,0,27.691666666666666,90.26384147630849,LTF
embryo development ending in birth or egg hatching (GO:0009792),1/17,0.03840363883149023,0.09428667473910723,0,0,27.691666666666666,90.26384147630849,USP22
negative regulation of amyloid-beta formation (GO:1902430),1/17,0.03840363883149023,0.09428667473910723,0,0,27.691666666666666,90.26384147630849,SORL1
protein localization to plasma membrane (GO:0072659),2/136,0.03910201149276838,0.09528920728496373,0,0,6.723202170963365,21.793806893960955,FYB1;FLNA
regulation of transcription by RNA polymerase I (GO:0006356),1/18,0.04061718578452446,0.09528920728496373,0,0,26.061437908496732,83.48948444789488,FLNA
base conversion or substitution editing (GO:0016553),1/18,0.04061718578452446,0.09528920728496373,0,0,26.061437908496732,83.48948444789488,ADAR
negative regulation of interleukin-8 production (GO:0032717),1/18,0.04061718578452446,0.09528920728496373,0,0,26.061437908496732,83.48948444789488,BPI
negative regulation of lipid catabolic process (GO:0050995),1/18,0.04061718578452446,0.09528920728496373,0,0,26.061437908496732,83.48948444789488,SORL1
response to interferon-alpha (GO:0035455),1/18,0.04061718578452446,0.09528920728496373,0,0,26.061437908496732,83.48948444789488,ADAR
interleukin-6-mediated signaling pathway (GO:0070102),1/18,0.04061718578452446,0.09528920728496373,0,0,26.061437908496732,83.48948444789488,JAK1
intermediate filament organization (GO:0045109),1/18,0.04061718578452446,0.09528920728496373,0,0,26.061437908496732,83.48948444789488,KLHL24
intracellular estrogen receptor signaling pathway (GO:0030520),1/18,0.04061718578452446,0.09528920728496373,0,0,26.061437908496732,83.48948444789488,DEFA3
regulation of establishment or maintenance of cell polarity (GO:0032878),1/18,0.04061718578452446,0.09528920728496373,0,0,26.061437908496732,83.48948444789488,RIPOR2
positive regulation of myoblast differentiation (GO:0045663),1/18,0.04061718578452446,0.09528920728496373,0,0,26.061437908496732,83.48948444789488,RIPOR2
cellular response to glucocorticoid stimulus (GO:0071385),1/18,0.04061718578452446,0.09528920728496373,0,0,26.061437908496732,83.48948444789488,NR3C1
negative regulation of Rho protein signal transduction (GO:0035024),1/18,0.04061718578452446,0.09528920728496373,0,0,26.061437908496732,83.48948444789488,RIPOR2
leukocyte tethering or rolling (GO:0050901),1/18,0.04061718578452446,0.09528920728496373,0,0,26.061437908496732,83.48948444789488,SELL
protein localization to cell periphery (GO:1990778),2/140,0.04120707665047083,0.09636718241993021,0,0,6.5270092226613965,20.8155806159052,FYB1;FLNA
receptor-mediated endocytosis (GO:0006898),2/143,0.042813557369968766,0.09648849926643428,0,0,6.3871695680206315,20.125335565563358,ITGB2;SORL1
regulation of T cell cytokine production (GO:0002724),1/19,0.04282574798293701,0.09648849926643428,0,0,24.612345679012346,77.54404440566205,B2M
carbohydrate derivative catabolic process (GO:1901136),1/19,0.04282574798293701,0.09648849926643428,0,0,24.612345679012346,77.54404440566205,SAMHD1
histone deubiquitination (GO:0016578),1/19,0.04282574798293701,0.09648849926643428,0,0,24.612345679012346,77.54404440566205,USP22
interleukin-7-mediated signaling pathway (GO:0038111),1/19,0.04282574798293701,0.09648849926643428,0,0,24.612345679012346,77.54404440566205,JAK1
positive regulation of neutrophil chemotaxis (GO:0090023),1/19,0.04282574798293701,0.09648849926643428,0,0,24.612345679012346,77.54404440566205,RIPOR2
cellular response to interleukin-7 (GO:0098761),1/19,0.04282574798293701,0.09648849926643428,0,0,24.612345679012346,77.54404440566205,JAK1
leukocyte adhesion to vascular endothelial cell (GO:0061756),1/19,0.04282574798293701,0.09648849926643428,0,0,24.612345679012346,77.54404440566205,SELL
regulation of neuroinflammatory response (GO:0150077),1/19,0.04282574798293701,0.09648849926643428,0,0,24.612345679012346,77.54404440566205,MMP8
DNA alkylation (GO:0006305),1/19,0.04282574798293701,0.09648849926643428,0,0,24.612345679012346,77.54404440566205,FOS
DNA methylation or demethylation (GO:0044728),1/19,0.04282574798293701,0.09648849926643428,0,0,24.612345679012346,77.54404440566205,FOS
negative regulation of amyloid precursor protein catabolic process (GO:1902992),1/19,0.04282574798293701,0.09648849926643428,0,0,24.612345679012346,77.54404440566205,SORL1
protein targeting to lysosome (GO:0006622),1/20,0.045029336387548594,0.09816129672683897,0,0,23.31578947368421,72.28923154104575,SORL1
regulation of smooth muscle cell migration (GO:0014910),1/20,0.045029336387548594,0.09816129672683897,0,0,23.31578947368421,72.28923154104575,SORL1
regulation of T cell migration (GO:2000404),1/20,0.045029336387548594,0.09816129672683897,0,0,23.31578947368421,72.28923154104575,RIPOR2
glucose transmembrane transport (GO:1904659),1/20,0.045029336387548594,0.09816129672683897,0,0,23.31578947368421,72.28923154104575,SLC2A3
positive regulation of embryonic development (GO:0040019),1/20,0.045029336387548594,0.09816129672683897,0,0,23.31578947368421,72.28923154104575,CFL1
negative regulation of osteoclast differentiation (GO:0045671),1/20,0.045029336387548594,0.09816129672683897,0,0,23.31578947368421,72.28923154104575,LTF
lipopolysaccharide-mediated signaling pathway (GO:0031663),1/20,0.045029336387548594,0.09816129672683897,0,0,23.31578947368421,72.28923154104575,BPI
maintenance of protein location in nucleus (GO:0051457),1/20,0.045029336387548594,0.09816129672683897,0,0,23.31578947368421,72.28923154104575,SYNE1
toll-like receptor 4 signaling pathway (GO:0034142),1/20,0.045029336387548594,0.09816129672683897,0,0,23.31578947368421,72.28923154104575,ITGB2
cortical actin cytoskeleton organization (GO:0030866),1/20,0.045029336387548594,0.09816129672683897,0,0,23.31578947368421,72.28923154104575,LCP1
regulation of protein localization to cell periphery (GO:1904375),1/20,0.045029336387548594,0.09816129672683897,0,0,23.31578947368421,72.28923154104575,ACTB
response to cytokine (GO:0034097),2/150,0.04665195983622821,0.09943437000549911,0,0,6.082923832923833,18.644406939607435,ADAR;MCL1
regulation of cytokine production (GO:0001817),2/150,0.04665195983622821,0.09943437000549911,0,0,6.082923832923833,18.644406939607435,SRGN;LTF
cellular response to organic cyclic compound (GO:0071407),2/150,0.04665195983622821,0.09943437000549911,0,0,6.082923832923833,18.644406939607435,NR3C1;ACTB
extrinsic apoptotic signaling pathway in absence of ligand (GO:0097192),1/21,0.047227961937659255,0.09943437000549911,0,0,22.148888888888887,67.61544465949056,MCL1
purinergic nucleotide receptor signaling pathway (GO:0035590),1/21,0.047227961937659255,0.09943437000549911,0,0,22.148888888888887,67.61544465949056,CTSG
regulation of anoikis (GO:2000209),1/21,0.047227961937659255,0.09943437000549911,0,0,22.148888888888887,67.61544465949056,MCL1
histone ubiquitination (GO:0016574),1/21,0.047227961937659255,0.09943437000549911,0,0,22.148888888888887,67.61544465949056,USP22
hydrogen peroxide catabolic process (GO:0042744),1/21,0.047227961937659255,0.09943437000549911,0,0,22.148888888888887,67.61544465949056,MPO
cellular response to steroid hormone stimulus (GO:0071383),1/21,0.047227961937659255,0.09943437000549911,0,0,22.148888888888887,67.61544465949056,NR3C1
regulation of lipopolysaccharide-mediated signaling pathway (GO:0031664),1/21,0.047227961937659255,0.09943437000549911,0,0,22.148888888888887,67.61544465949056,LTF
positive regulation of T cell cytokine production (GO:0002726),1/21,0.047227961937659255,0.09943437000549911,0,0,22.148888888888887,67.61544465949056,B2M
NAD biosynthetic process (GO:0009435),1/21,0.047227961937659255,0.09943437000549911,0,0,22.148888888888887,67.61544465949056,NAMPT
negative regulation of biomineral tissue development (GO:0070168),1/22,0.049421635543190894,0.1008911289127571,0,0,21.09312169312169,63.43475777373824,SRGN
regulation of adenylate cyclase activity (GO:0045761),1/22,0.049421635543190894,0.1008911289127571,0,0,21.09312169312169,63.43475777373824,CAP1
regulation of voltage-gated calcium channel activity (GO:1901385),1/22,0.049421635543190894,0.1008911289127571,0,0,21.09312169312169,63.43475777373824,AHNAK
regulation of cardiac muscle cell membrane repolarization (GO:0099623),1/22,0.049421635543190894,0.1008911289127571,0,0,21.09312169312169,63.43475777373824,FLNA
positive regulation of granulocyte chemotaxis (GO:0071624),1/22,0.049421635543190894,0.1008911289127571,0,0,21.09312169312169,63.43475777373824,RIPOR2
positive regulation of neutrophil migration (GO:1902624),1/22,0.049421635543190894,0.1008911289127571,0,0,21.09312169312169,63.43475777373824,RIPOR2
microglial cell activation (GO:0001774),1/22,0.049421635543190894,0.1008911289127571,0,0,21.09312169312169,63.43475777373824,ITGB2
osteoclast differentiation (GO:0030316),1/22,0.049421635543190894,0.1008911289127571,0,0,21.09312169312169,63.43475777373824,GAB2
peptidyl-threonine dephosphorylation (GO:0035970),1/22,0.049421635543190894,0.1008911289127571,0,0,21.09312169312169,63.43475777373824,DUSP6
mRNA modification (GO:0016556),1/22,0.049421635543190894,0.1008911289127571,0,0,21.09312169312169,63.43475777373824,WTAP
protein localization to cell junction (GO:1902414),1/22,0.049421635543190894,0.1008911289127571,0,0,21.09312169312169,63.43475777373824,JAK1
regulation of toll-like receptor 4 signaling pathway (GO:0034143),1/23,0.05161036810287483,0.10308124872439055,0,0,20.133333333333333,59.67585824831113,LTF
negative regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001240),1/23,0.05161036810287483,0.10308124872439055,0,0,20.133333333333333,59.67585824831113,MCL1
glucose 6-phosphate metabolic process (GO:0051156),1/23,0.05161036810287483,0.10308124872439055,0,0,20.133333333333333,59.67585824831113,TKT
hexose transmembrane transport (GO:0008645),1/23,0.05161036810287483,0.10308124872439055,0,0,20.133333333333333,59.67585824831113,SLC2A3
regulation of cysteine-type endopeptidase activity (GO:2000116),1/23,0.05161036810287483,0.10308124872439055,0,0,20.133333333333333,59.67585824831113,LTF
negative regulation of signal transduction in absence of ligand (GO:1901099),1/23,0.05161036810287483,0.10308124872439055,0,0,20.133333333333333,59.67585824831113,MCL1
regulation of interferon-gamma-mediated signaling pathway (GO:0060334),1/23,0.05161036810287483,0.10308124872439055,0,0,20.133333333333333,59.67585824831113,JAK1
DNA methylation (GO:0006306),1/23,0.05161036810287483,0.10308124872439055,0,0,20.133333333333333,59.67585824831113,FOS
negative regulation of neuron differentiation (GO:0045665),1/24,0.05379417048562001,0.10601037863699517,0,0,19.257004830917875,56.28033307969816,B2M
negative regulation of ossification (GO:0030279),1/24,0.05379417048562001,0.10601037863699517,0,0,19.257004830917875,56.28033307969816,SRGN
positive regulation of neuron apoptotic process (GO:0043525),1/24,0.05379417048562001,0.10601037863699517,0,0,19.257004830917875,56.28033307969816,MCL1
lymphocyte activation involved in immune response (GO:0002285),1/24,0.05379417048562001,0.10601037863699517,0,0,19.257004830917875,56.28033307969816,LCP1
positive regulation of protein targeting to membrane (GO:0090314),1/24,0.05379417048562001,0.10601037863699517,0,0,19.257004830917875,56.28033307969816,ITGB2
regulation of neuron projection development (GO:0010975),2/165,0.05528205448031779,0.10865276133232672,0,0,5.518962632459565,15.979090785031437,CFL1;S100A9
cAMP-mediated signaling (GO:0019933),1/25,0.05597305354060756,0.10942880044049998,0,0,18.453703703703702,53.19990358724921,CAP1
regulation of neutrophil chemotaxis (GO:0090022),1/25,0.05597305354060756,0.10942880044049998,0,0,18.453703703703702,53.19990358724921,RIPOR2
glial cell development (GO:0021782),1/26,0.05814702809836536,0.1127838681487979,0,0,17.714666666666666,50.394338453793885,S100A9
